,wt,fiber,half,3n75 wt,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 wt,ywt,yfiber,yhalf,y3n75 wt,rwt,rfiber,rhalf,r3n75 wt
1,0.555751696065129,0.306184523809524,NA,0.57103412462908,1,0,0,1,0,0,0,Chaperone,HSP104,737,336,NA,674,447.512241519674,75.9181101190476,NA,2348.45208011869,562.502537313433,591.055577380952,NA,590.214410979228
2,-0.232383272093023,0.255566155274889,0.736277056277056,-0.258699283546099,0,1,0,0,0,0,0,Chaperone,HSP78,602,673,693,705,503.222915282392,70.5929494799406,28.5862496392496,2335.09774609929,184.362993355482,184.164084695394,192.242564213564,183.124144680851
3,-0.213196233333333,0.270864811386364,0.745632996632997,-0.282171413611111,0,1,0,0,0,0,0,Chaperone,MCX1,570,880,891,1044,481.645333333333,72.3217238636364,28.3003468013468,2313.03344827586,36.3986298245614,36.5908670454545,36.2601627384961,39.0740957854406
4,0.649447672103121,0.480029272413793,-0.070736466511628,0.565795812,0,0,0,1,0,0,0,DNA-related,RVB1,737,551,860,715,493.544402985075,72.6754156079855,26.939211627907,2250.92270769231,242.552052917232,245.318900181488,242.759837209302,242.48371048951
5,0.645773291925466,0.476659705159705,-0.112938223938224,0.618921336636637,0,0,0,1,0,0,0,DNA-related,RVB2,644,814,518,999,478.552169254658,71.033484029484,26.0103571428571,2314.89879479479,184.011588509317,186.877945945946,186.189976833977,193.689299299299
6,0.009980474198047,0.175631016042781,0.047912002097902,-0.163061403508772,0,0,1,0,0,0,0,Chaperone,CNE1,717,748,858,684,484.242384937239,70.5833743315508,27.62937995338,2368.85965497076,10.9880641562064,9.91388368983957,11.7779230769231,14.6228187134503
7,0.108439311235955,-0.07705545345679,-0.042724643243243,0.207874377468354,0,0,0,0,0,1,0,Chaperone,TCP1,534,810,888,790,480.482280898876,71.1147765432099,28.6881092342342,2301.34215189873,238.110765917603,249.123130864198,233.937585585586,236.95284556962
8,0.002622062099872,0.211140088989784,0.114611602277941,-0.193896508267717,1,0,0,0,0,0,0,Chaperone,CCT2,781,881,680,508,497.054624839949,72.5407377979569,27.5447955882353,2398.98971456693,7.38685147247119,11.4194086265607,9.24572794117647,11.3118622047244
9,-0.074182704853129,-0.017665551044386,-0.015223603471564,-0.284775,1,0,0,0,0,0,0,Chaperone,CCT3,783,766,844,480,489.875546615581,66.0175287206266,26.1681706161137,2286.97843541667,56.6018480204342,50.643682767624,51.1954834123223,53.1946770833333
10,0.126612903225806,-0.116607929515418,0.021056635840708,0.181917948717949,1,0,0,0,0,0,0,Chaperone,CCT4,186,227,226,195,328.044548387097,58.4173700440529,34.4207345132743,1583.82548717949,128.424580645161,146.379334801762,148.767694690266,138.827502564103
11,0.122419446362098,-0.102403062447844,0.006704049616858,0.231526570048309,1,0,0,0,0,0,0,Chaperone,CCT5,591,719,522,414,467.723524534687,66.5664561891516,25.4173620689655,2238.83609661836,204.971610829103,215.373913769124,204.605651340996,206.774132850242
12,0.013245283966245,0.137736160040775,0.084128722408088,-0.199172803552941,1,0,0,0,0,0,0,Chaperone,CCT6,711,981,544,425,492.077732770745,72.6442844036697,27.5192150735294,2364.21555764706,7.61521097046414,8.34742303771662,7.82875735294118,10.0691294117647
13,-0.185881355932203,0.423688510526316,0.734944071588367,-0.232262096774194,0,1,0,0,0,0,0,Chaperone,HSP10,649,399,894,496,504.913354391371,74.6162330827068,30.2505458612975,2364.75259677419,906.667755007704,976.767714285714,920.355485458613,1049.38760282258
14,0.562750499001996,0.446639504295302,-0.101218669172932,0.409591275894246,1,1,0,1,0,0,0,Chaperone,APJ1,501,745,931,643,474.790938123752,70.5071033557047,27.9918485499463,2311.78355209953,17.309996007984,15.8068040268456,15.1247669172932,16.8399611197512
15,0.579835189309577,0.197591542503704,-0.168402646502836,0.616669004207574,1,0,0,1,0,0,0,Chaperone,CAJ1,449,675,529,713,479.741302895323,71.7196622222222,27.6111096408318,2302.73454978962,124.40370155902,127.85144,123.515967863894,128.311012622721
16,0.590538181818182,0.465740629685157,-0.111011529913043,0.458527027027027,0,0,0,1,0,0,0,RNA-related,CWC23,550,667,1150,962,485.331229090909,72.6083988005997,26.4419373913043,2370.68699480249,18.7384745454545,18.9887436281859,19.2409234782609,20.7558004158004
17,0.158123270977918,0.249353994490358,0.11907413407276,0.106237345331834,1,0,1,0,0,0,1,Peroxisom-related,DJP1,634,726,1127,889,466.938820189274,71.8693347107438,29.553719609583,2322.15792125984,144.310307570978,144.744196969697,147.857809228039,150.978977502812
18,0.036010690391459,0.217229385307346,0.060472000328947,-0.221550645975443,0,0,1,0,0,0,0,Folding-related,ERJ5,562,667,608,733,483.785637010676,69.9492668665667,27.0261529605263,2380.69790040928,27.2178558718861,28.2886191904048,25.8331677631579,26.4913888130969
19,0.047977520549928,0.292665086887836,0.068434319765208,-0.091161173114525,0,0,1,0,0,0,0,Chaperone,HLJ1,691,633,937,716,478.528409551375,70.7451516587678,29.439318036286,2273.02656564246,31.7412735166425,28.2221800947867,27.4578452508004,30.1895837988827
20,-0.222868852459016,0.227526088340136,0.722066312997347,-0.309907142857143,0,1,0,0,0,0,0,Chaperone,JAC1,671,735,754,560,503.910761549925,73.3690530612245,27.1295875331565,2388.6636375,18.3255797317437,19.2796571428571,18.755225464191,20.562725
