"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"1",-0.166270586472252,-0.157044731496063,-0.0936824889758477,-0.0808633954444677,1,0,0,0,0,0,0,0,0,0,"Oxidative-stress",1,"GND1",5658,2921,4306,4781,30.858190349947,33.6898562136255,228.285074779378,512.039869901694,1759.67644609403,1703.95601472099,1667.05147561542,1687.84757372935
"2",0.154330978212851,0.191066503150912,0.224772070177031,-0.113521739130435,0,1,1,0,0,0,0,0,0,1,"Lipid-Related",1,"ERG6",498,603,2203,92,26.9865983935743,29.5769734660033,233.3496277803,549.629260869565,313.475837349398,308.163800995025,279.132261461643,311.808956521739
"3",-0.1152958616,-0.0893729644820296,-0.0890823571981777,-0.157998310516529,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"PUB1",750,473,439,484,27.7056213333333,30.118044397463,237.165079726651,540.165351239669,302.92634,304.856575052854,299.455111617312,295.492929752066
"4",-0.146991485191638,-0.122313971232877,0.0568489702517162,0.346675675190678,0,0,0,1,0,0,0,0,0,0,"Proteasome",0,"PRE1",574,292,437,472,26.189362369338,29.6147294520548,221.179908466819,508.788065677966,139.170459930314,145.649938356164,138.748578947368,137.601745762712
"5",-0.032041622875817,-0.0114538736263736,-0.0754805928416486,-0.108705943646409,1,0,0,0,0,0,0,0,0,0,"Protease",0,"SDD3",306,455,461,724,25.5328235294118,28.8295164835165,238.931898047722,527.518216850829,47.9887058823529,49.7238527472527,47.3436182212581,46.1822209944751
"6",-0.0563024390243902,-0.0333467662,-0.0278779418103448,-0.23407881773399,0,0,1,0,0,0,0,0,0,0,"AA-related",1,"BAP2",205,500,464,203,25.2203707317073,27.775174,228.655454741379,565.074118226601,268.746263414634,240.796218,241.640823275862,232.485226600985
"7",-0.10874677231405,-0.0705825512345679,-0.0951010939179105,-0.136136555345912,1,0,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS1",484,324,268,318,25.7052975206612,28.5304907407407,231.437638059701,538.160075471698,97.9081115702479,97.6744938271605,92.6535149253731,97.4082232704402
"8",-0.0555580861614498,-0.0459540283251232,0.00783906085714286,0.0133455284552846,1,0,0,0,0,0,0,0,0,0,"Lipid-Related",1,"PDR17",607,406,280,246,25.5160082372323,27.8668004926108,237.453292857143,537.709947154472,20.3085238879736,20.0066428571429,20.9311142857143,21.4839471544715
"9",-0.160918808775982,-0.184630630630631,-0.0822991071428571,0.0368532234733894,1,0,0,0,0,0,0,0,0,0,"AA-related",0,"ARG4",433,333,448,357,25.8523256351039,30.2746726726727,226.041689732143,538.750697478992,154.441995381062,155.036822822823,151.436533482143,141.895215686274
"10",-0.13399854532872,-0.102802197802198,-0.0792965517241379,-0.0915729166666667,0,1,0,0,0,0,0,0,0,0,"Stress-related",0,"TPS2",289,182,145,96,27.9141107266436,34.4002307692308,221.428006896552,518.079072916667,61.9561211072664,68.9327857142857,67.1183448275862,58.4866666666667
