,1pok-fiber,1pok-misfolded,YFP,Empty,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,n1pok-fiber,n1pok-misfolded,nYFP,nEmpty,y1pok-fiber,y1pok-misfolded,yYFP,yEmpty,r1pok-fiber,r1pok-misfolded,rYFP,rEmpty
1,0.019496815286624,0.009241496598639,0.003689940828402,-0.005841743119266,1,0,0,1,0,0,0,Chaperone,HSP104,471,294,845,436,454.93664118896,313.619778911565,2423.90395029586,34.8416674311927,579.007144373673,534.64937414966,545.43490295858,495.58655733945
2,-0.01475,-0.005022883295195,-0.00113630880579,0.044007052186178,0,1,0,0,0,0,0,Chaperone,HSP78,420,437,829,709,465.925952380952,316.352434782609,1925.76763088058,34.0873229901269,182.078626190476,159.999935926773,179.346032569361,171.384672778561
3,-0.012845279064039,0.004122448979592,0.006430263157895,0.060055652173913,0,1,0,0,0,0,0,Chaperone,MCX1,406,588,760,575,480.708812807882,330.157142857143,2198.36596710526,35.1429217391304,37.6790270935961,42.2893180272109,36.7368684210526,38.3181234782609
4,0.01442151675485,0.00512925170068,0.005658079625293,-0.000307046979866,0,0,0,1,0,0,0,DNA-related,RVB1,567,441,854,596,485.864400352734,346.345501133787,2301.86230444965,35.2758456375839,242.130292768959,236.951317460317,218.286791569087,236.204511744966
5,0.03906457925636,0.007150793650794,0.002407932011331,-0.008524879614767,0,0,0,1,0,0,0,DNA-related,RVB2,511,504,706,623,505.796389432485,336.624755952381,2356.52760623229,36.3181380417335,195.084146771037,185.146541666667,181.387199716714,196.718767255217
6,-0.007275309339408,0.002266211604096,0.000799666110184,-0.000510885341074,0,0,1,0,0,0,0,Chaperone,CNE1,439,586,599,689,480.666271070615,367.31309556314,2298.1748263773,36.6195297532656,15.9860637813212,15.4562730375427,17.2565158597663,18.3445471698113
7,0.00242496705036,0.009599580712788,0.003336683417085,-0.02758843537415,0,0,0,0,0,1,0,Chaperone,TCP1,695,477,597,588,532.90848057554,365.189555555556,2451.87554941374,33.5770629251701,259.424205755396,241.871444444444,231.798472361809,242.453175170068
8,0.001464412811388,0.002442953020134,-0.000430340557276,0.004781553398058,1,0,0,0,0,0,0,Chaperone,CCT2,562,447,646,618,510.073927046263,320.433874720358,2355.26858204334,36.3258333333333,13.4007081850534,16.5865659955257,16.1319535603715,14.118142394822
9,0.016496336996337,0.004082530949106,0.003031413612565,-0.021071755725191,1,0,0,0,0,0,0,Chaperone,CCT3,546,727,764,655,474.765750915751,336.212682255846,2281.78022774869,36.1208534351145,67.1255384615385,57.9039793672627,60.6961832460733,66.1974961832061
10,0.008193396226415,0.001493421052632,0.005438144329897,0.001948979591837,1,0,0,0,0,0,0,Chaperone,CCT4,212,152,194,98,385.454245283019,250.568973684211,1482.59359793814,43.059112244898,156.227660377358,143.277927631579,147.045922680412,165.007530612245
11,-0.012362660944206,0.004257095158598,0.001761802575107,NA,1,0,0,0,0,0,0,Chaperone,CCT5,466,599,466,350,458.089579399142,342.904008347245,2212.51757939914,34.9143771428571,217.015388412017,217.824270450751,215.154306866953,223.689048571429
12,0.014251012145749,-0.00019019138756,NA,0.001095100864553,1,0,0,0,0,0,0,Chaperone,CCT6,494,836,492,347,478.804884615385,361.686424641148,2303.04606097561,34.4776628242075,15.7478340080972,13.4426363636364,13.5254979674797,14.3834639769452
13,-0.014380996938776,0.003281420765027,0.00209423347398,0.106872724489796,0,1,0,0,0,0,0,Chaperone,HSP10,490,366,711,588,491.512016326531,337.150117486339,2068.85794374121,35.169637755102,986.693442857143,826.514226775956,823.761087201125,871.837797619048
14,NA,-0.001974238875878,0.001222350230415,NA,1,1,0,1,0,0,0,Chaperone,APJ1,352,427,868,489,456.684227272727,335.410220140515,2096.76615552995,33.7843885480573,17.8893096590909,18.1700117096019,17.6717995391705,21.6856850715746
15,0.02241797752809,-0.00069593495935,0.001790808240887,0.009119791666667,1,0,0,1,0,0,0,Chaperone,CAJ1,445,615,631,576,471.740269662921,341.814697560976,2184.97459746434,36.4170989583333,129.415159550562,132.554481300813,116.211987321712,130.392371527778
16,0.024509727626459,0.003559020044543,0.00068524970964,-0.021920454545455,0,0,0,1,0,0,0,RNA-related,CWC23,514,449,861,616,455.593221789883,343.011935412027,2340.97394541231,37.519323051948,25.3647645914397,24.7150957683742,28.0861358885017,27.623012987013
17,0.002900744416873,0.01263723150358,0.003253759398496,-0.018324825986079,1,0,1,0,0,0,1,Peroxisom-related,DJP1,403,419,532,431,440.543987593052,302.826744630072,2223.7084981203,35.150494199536,150.097722084367,141.227945107399,143.029454887218,132.736341067285
18,-0.002555555555556,0.004504537205082,0.006905523255814,-0.02161669829222,0,0,1,0,0,0,0,Folding-related,ERJ5,513,551,688,527,472.710481481482,367.877470054446,2310.96161773256,33.2390170777989,33.3326237816764,29.1000598911071,27.7113372093023,29.4963491461101
19,0.005520710059172,0.007796143250689,NA,-0.004491689750693,0,0,1,0,0,0,0,Chaperone,HLJ1,676,726,738,722,528.017063609467,364.76061707989,2357.26688075881,36.8224626038781,35.9815680473373,36.8343539944904,34.6295040650406,34.7362229916898
20,-0.019984703632887,0.001085967130215,0.001897435897436,0.065738181818182,0,1,0,0,0,0,0,Chaperone,JAC1,523,791,507,550,532.409053537285,367.999219974716,2414.92648717949,32.7669490909091,23.9867323135755,22.236412136536,22.0866153846154,21.8756890909091
