"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.00162606232294618,0.0080985401459854,0.0859681943396226,-0.00540035906642729,1,0,0,1,0,0,0,"Chaperone","HSP104",353,274,424,557,846.149218130312,596.176846715328,167.380535377358,42.1354811490126,637.321912181303,676.890204379562,700.304884433962,736.49628545781
"2",0,0.00737888198757764,-0.01318009424,0.140662162162162,0,1,0,0,0,0,0,"Chaperone","HSP78",663,322,625,370,936.276553544495,623.250922360248,163.5312576,37.7958108108108,237.31150678733,248.734322981366,233.564056,239.249467567568
"3",0,0.00326679104477612,0.00701446280991736,0.0972934642301711,0,1,0,0,0,0,0,"Chaperone","MCX1",409,536,484,643,957.644232273839,598.713768656716,153.884847107438,38.7092612752722,42.4458948655257,44.8653432835821,43.9000475206612,44.8007449455677
"4",0.000402061855670103,0.00556814921090387,-0.0247970049916805,-0.0376647807637907,0,0,0,1,0,0,0,"DNA-related","RVB1",873,697,601,707,956.934993127148,616.471493543759,165.512256239601,38.0308175388967,283.824633447881,283.933030129125,273.354143094842,272.405618104668
"5",0.00083128295254833,-0.00293197278911565,-0.0398674540682415,-0.0253262362725451,0,0,0,1,0,0,0,"DNA-related","RVB2",569,882,762,499,953.570173989455,593.209887755102,156.498717847769,38.6332665330661,219.706355008787,228.856937641723,222.97988976378,218.477406813627
"6",0,-0.000302828618968386,0.0324131156875,-0.00713787878787879,0,0,1,0,0,0,0,"Chaperone","CNE1",459,601,544,660,954.54317211329,591.890376039933,173.104628676471,38.7848651515151,14.6120980392157,14.6039617304493,15.1498492647059,15.3226651515152
"7",0,0.00385220729366603,0.0301729103921569,-0.0594909502262443,0,0,0,0,0,1,0,"Chaperone","TCP1",492,521,510,442,946.446703252033,527.307547024952,159.30312745098,39.7563212669683,292.828831300813,290.955422264875,315.272611764706,302.84436199095
"8",0,-0.00441951219512195,0.026923900456621,-0.0218980477223427,1,0,0,0,0,0,0,"Chaperone","CCT2",663,410,438,461,959.863933634992,600.428117073171,172.965219178082,41.0933253796095,8.81871191553545,13.4253951219512,12.7664794520548,12.5563796095445
"9",0,0.00290140845070423,0.0316257596153846,-0.0323134584210526,1,0,0,0,0,0,0,"Chaperone","CCT3",607,994,520,570,1008.82320098847,638.718477867203,186.300438461538,38.5019298245614,67.3407512355848,62.2017877263581,65.1479,62.803401754386
"10",0,0.00987837837837838,0.0286484375,-0.0260740740740741,1,0,0,0,0,0,0,"Chaperone","CCT4",142,148,128,162,691.843190140845,418.632837837838,112.3630390625,40.4829074074074,168.404873239437,177.008574324324,181.524453125,181.290654320988
"11",0.00199485420240137,-0.00210742496050553,0.0126734929177719,-0.0200863506375228,1,0,0,0,0,0,0,"Chaperone","CCT5",583,633,377,549,1033.19424528302,691.523011058452,199.288485411141,39.031102003643,246.715799313894,267.024709320695,258.629679045093,262.559302367942
"12",0,0.00771407183908046,-0.00894688221709007,-0.0043527397260274,1,0,0,0,0,0,0,"Chaperone","CCT6",634,522,433,292,932.128031545741,619.549932950192,163.426919168591,39.4998767123288,10.540619873817,10.4066609195402,10.3368637413395,11.2938184931507
"13",0,-0.000822784810126582,-0.00769108609865471,0.238056547619048,0,1,0,0,0,0,0,"Chaperone","HSP10",519,237,223,336,1007.08623506744,605.860928270042,157.321623318386,41.8117827380952,1186.61578612717,1320.12116877637,1228.4305470852,1225.98641369048
"14",0.000320209973753281,0.014631299734748,0.0219706926984127,-0.0137374701670644,1,1,0,1,0,0,0,"Chaperone","APJ1",381,377,315,419,969.425146981627,577.135387267905,153.209536507937,36.888522673031,18.8732362204724,23.4933819628647,18.0411873015873,17.6164057279236
"15",0,0.00508333333333333,0.00102449250814332,-0.0125494505494505,1,0,0,1,0,0,0,"Chaperone","CAJ1",407,420,307,364,974.342582309582,600.089435714286,153.736586319218,37.5605357142857,150.185287469287,149.211564285714,142.900524429967,145.890925824176
"16",0,0.00714917127071823,-0.0251077283372365,-0.00977743357245337,0,0,0,1,0,0,0,"RNA-related","CWC23",606,362,427,697,961.932669966997,595.095980662983,144.128822014052,36.9739483500717,24.9094834983498,24.3968259668508,21.0804800936768,22.062318507891
"17",0.000168604651162791,0.00449250936329588,0.0732339162528217,-0.0124133099824869,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",344,534,443,571,940.999950581395,577.922996254682,155.408440180587,39.2093730297723,168.818706395349,171.396799625468,168.573860045147,164.40538704028
