"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.4405,0.5195,0.206283154121864,-0.175685543377483,1,0,0,1,0,0,0,"Chaperone","HSP104",2,10,279,302,5.036,724.8795,176.656379928315,36.7568278145695,9.9335,981.9623,650.029670250896,664.889678807947
"2",NA,0.0536923076923077,-0.0049528895140665,0.51642774566474,0,1,0,0,0,0,0,"Chaperone","HSP78",NA,13,391,346,NA,627.384692307692,178.477148337596,34.7369768786127,NA,344.228076923077,222.222043478261,251.413647398844
"3",NA,0.062,-0.0235504885993485,0.516163218390805,0,1,0,0,0,0,0,"Chaperone","MCX1",NA,31,307,435,NA,753.772322580645,166.884508143322,35.0884206896552,NA,66.7057096774193,40.9821791530945,43.6360459770115
"4",0.218333333333333,0.0734375,0.0128793565683646,-0.197038284514436,0,0,0,1,0,0,0,"DNA-related","RVB1",3,32,373,381,546.279,737.77425,183.232,34.0330787401575,194.244333333333,361.1455625,293.189431635389,238.132700787402
"5",0.3455,0.0231415285714286,-0.0702757894736842,-0.233826590636704,0,0,0,1,0,0,0,"DNA-related","RVB2",2,35,475,267,376.9205,627.422942857143,169.258383157895,33.8635393258427,135.643,263.9494,230.858728421053,197.611696629213
"6",NA,0.0527727272727273,0.0715722543352601,-0.09764634585,0,0,1,0,0,0,0,"Chaperone","CNE1",NA,22,346,400,NA,735.869454545455,188.65263583815,34.4900775,NA,21.7593636363636,13.3441156069364,12.7923425
"7",NA,0.169481481481481,0.0881025641025641,-0.201110204081633,0,0,0,0,0,1,0,"Chaperone","TCP1",NA,27,351,245,NA,477.972185185185,172.325102564103,35.392906122449,NA,344.260259259259,309.617541310541,280.269967346939
"8",NA,0.184714285714286,0.0393541666666667,-0.117810714285714,1,0,0,0,0,0,0,"Chaperone","CCT2",NA,21,384,280,NA,687.413047619048,185.302786458333,35.4471964285714,NA,40.8468095238095,12.2884010416667,8.32905
"9",NA,0.3822,0.0666143838297872,-0.165523234492308,1,0,0,0,0,0,0,"Chaperone","CCT3",NA,30,376,325,NA,731.840333333333,198.453550531915,34.7177630769231,NA,77.2218333333333,61.0198058510638,56.4862092307692
"10",NA,0.0791,0.0955487804878049,-0.175956989247312,1,0,0,0,0,0,0,"Chaperone","CCT4",NA,10,82,93,NA,379.8607,120.208658536585,37.1584408602151,NA,208.2177,171.896914634146,174.634129032258
"11",0.6215,-0.073,0.093668449197861,-0.15876,1,0,0,0,0,0,0,"Chaperone","CCT5",2,33,187,375,352.514,752.149333333333,218.988700534759,35.3090613333333,211.5625,312.606181818182,253.99343315508,249.489794666667
"12",NA,0.244666666666667,0.0267769230769231,-0.15,1,0,0,0,0,0,0,"Chaperone","CCT6",NA,18,260,183,NA,777.669277777778,179.695419230769,36.5145409836066,NA,36.0093333333333,8.9686,9.26416393442623
"13",NA,0.0305632311111111,0.0341019991869919,0.524995073891626,0,1,0,0,0,0,0,"Chaperone","HSP10",NA,9,123,406,NA,737.107777777778,170.245016260163,38.3400862068966,NA,1503.76388888889,1234.58160162602,1215.80413546798
"14",0.115,0.489521739130435,0.0996268246231156,-0.163856281785714,1,1,0,1,0,0,0,"Chaperone","APJ1",1,23,199,280,152.226,624.598347826087,165.769949748744,32.9406214285714,3.815,58.1008260869565,17.9207135678392,14.5346071428571
"15",NA,0.0141176470588235,0.0433277913294798,-0.255757142857143,1,0,0,1,0,0,0,"Chaperone","CAJ1",NA,17,173,210,NA,733.685294117647,167.808075144509,33.218319047619,NA,183.171764705882,135.557184971098,135.98110952381
"16",NA,0.233117647058824,-0.0428387175182482,-0.179990783410138,0,0,0,1,0,0,0,"RNA-related","CWC23",NA,17,274,434,NA,660.354705882353,158.386072992701,32.478698156682,NA,65.8142941176471,21.0607481751825,18.4857442396313
"17",0.144,-0.0141784583333333,0.160010270030581,-0.0835764331210191,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",1,36,327,314,492.441,729.269722222222,164.330217125382,34.5351082802548,201.942,221.197888888889,161.506354740061,153.560748407643
