"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.98762358276644,0.87768909512761,0.968193006993007,NA,1,0,0,1,0,0,0,"Chaperone","HSP104",2646,1293,1430,NA,241.676533635676,254.966006960557,49.0100811188811,NA,1675.05473582766,1723.90317478732,2026.38476923077,NA
"2",0.867848584595128,0.751428051001822,0.89603733486502,NA,0,1,0,0,0,0,0,"Chaperone","HSP78",1519,1647,1741,NA,265.105404213298,266.505721311475,39.6459471568064,NA,543.585809743252,561.895179720704,560.631225157955,NA
"3",0.917660387513455,0.816589138134593,0.952326688815061,NA,0,1,0,0,0,0,0,"Chaperone","MCX1",1858,1694,1806,NA,275.628306781485,266.408290436836,39.9392591362126,NA,63.0947820236814,60.4473299881936,58.8306816168328,NA
"4",0.850174151150055,0.719208921513269,0.857243652079957,NA,0,0,0,1,0,0,0,"DNA-related","RVB1",1826,1771,1851,NA,278.459292442497,244.393366459627,42.482057806591,NA,222.158909090909,218.268798983625,243.254121555916,NA
"5",0.871255520504732,0.736741718426501,0.887074360212458,NA,0,0,0,1,0,0,0,"DNA-related","RVB2",1902,1932,2071,NA,269.249768664564,245.646173395445,40.2754345726702,NA,213.064322292324,210.708470496894,214.239627233221,NA
"6",0.92458313253012,0.810972852692479,0.904825130890052,NA,0,0,1,0,0,0,0,"Chaperone","CNE1",1660,2247,1910,NA,274.094612650602,216.312783266578,38.5053497382199,NA,32.7717228915663,33.3338829550512,32.6997429319372,NA
"7",0.989492159838139,0.880597683786505,0.974723725613593,NA,0,0,0,0,0,1,0,"Chaperone","TCP1",1977,1986,1589,NA,253.817968133536,210.898327794562,44.1851692888609,NA,246.871794132524,235.4395,248.457427942102,NA
"8",0.881165306122449,0.78112570437798,0.913065789473684,NA,1,0,0,0,0,0,0,"Chaperone","CCT2",1960,2307,2356,NA,239.182858673469,192.92592934547,32.9054889643463,NA,24.0695403061224,25.0621179020373,24.5093471986418,NA
"9",0.95967680608365,0.820475849056604,0.946689026754556,NA,1,0,0,0,0,0,0,"Chaperone","CCT3",2893,2650,2579,NA,225.036885240235,227.711046037736,31.0790368359829,NA,100.270804701002,112.298329056604,104.937493214424,NA
"10",0.990783308931186,0.876706501831502,0.984737211221122,NA,1,0,0,0,0,0,0,"Chaperone","CCT4",2049,2184,2424,NA,148.13097852611,111.49196474359,38.5816150990099,NA,140.688951195705,141.012586996337,138.860530115512,NA
"11",0.992285229202037,0.876733403582719,0.978004163197336,NA,1,0,0,0,0,0,0,"Chaperone","CCT5",2945,2847,2402,NA,226.369662818336,196.14652230418,31.5731615320566,NA,180.465508658744,183.757982788901,185.570558701082,NA
"12",0.872189094722125,0.764655058540979,0.908085627938214,NA,1,0,0,0,0,0,0,"Chaperone","CCT6",2861,3331,2978,NA,237.412470814401,223.858598619033,29.7695382807253,NA,23.2615442153093,22.6117547283098,21.4017679650772,NA
"13",0.876195273631841,0.754576642335766,0.904139166177334,NA,0,1,0,0,0,0,0,"Chaperone","HSP10",2412,1644,1703,NA,283.892767412935,244.451371046229,45.3390346447446,NA,796.238102819237,796.129313868613,808.30478156195,NA
