,wt,fiber,half,3n75 fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 fiber,ywt,yfiber,yhalf,y3n75 fiber,rwt,rfiber,rhalf,r3n75 fiber
1,0.188330275229358,0.272259205128205,0.040698580547113,0.343923076923077,1,0,0,1,0,0,0,Chaperone,HSP104,109,117,658,13,101.818697247706,83.1838290598291,48.5046079027356,627.216384615385,693.099110091743,670.368452991453,602.72467325228,268.590461538462
2,0.374281481481481,0.309284768211921,0.559439330543933,0.131571428571429,0,1,0,0,0,0,0,Chaperone,HSP78,135,151,717,7,94.7148518518518,71.3278543046358,48.7653249651325,612.990142857143,269.005444444444,234.49798013245,216.502863319386,132.776
3,0.432986666666667,0.331168335841121,0.5234734375,-0.052722222222222,0,1,0,0,0,0,0,Chaperone,MCX1,75,214,640,36,87.46328,72.0269859813084,45.083234375,653.266,45.2081733333333,47.7852009345794,39.74235625,24.9414166666667
4,-0.01519512195122,0.0342464,-0.022255118201439,0.142214285714286,0,0,0,1,0,0,0,DNA-related,RVB1,82,111,556,28,99.499487804878,80.3704504504504,45.3720341726619,473.756821428571,274.871036585366,280.293495495496,239.327629496403,117.241464285714
5,-0.061177570093458,0.017364485981308,-0.01997054470377,0.408814814814815,0,0,0,1,0,0,0,DNA-related,RVB2,107,107,557,27,100.723308411215,76.8656542056075,44.9163806104129,457.997740740741,204.393887850467,208.943271028037,191.266339317774,68.0089259259259
6,-0.021317073170732,0.080837837837838,-0.004095977589852,0.1285,0,0,1,0,0,0,0,Chaperone,CNE1,82,148,473,10,90.9966463414634,82.8268648648649,45.7670930232558,711.2179,21.9736585365854,18.1805135135135,12.421067653277,23.1506
7,-0.069633333333333,-0.10395652173913,-0.067597260447761,0.414142857142857,0,0,0,0,0,1,0,Chaperone,TCP1,90,115,670,7,101.785811111111,74.6091913043478,46.7578343283582,664.823857142857,278.210944444444,275.484443478261,243.886331343284,120.549571428571
8,0.011912016964286,4.16666666666648E-05,0.016223119765494,0.872,1,0,0,0,0,0,0,Chaperone,CCT2,112,72,597,1,88.7300089285714,68.7262777777778,45.0013969849246,165.033,19.3543392857143,14.2793888888889,10.4435561139028,126.74
9,-0.086845454545455,-0.109089743589744,-0.203902350813743,0.0995,1,0,0,0,0,0,0,Chaperone,CCT3,110,234,553,2,81.4987181818182,62.0394957264957,43.4790126582278,278.394,71.9130181818182,64.1079615384615,57.3709240506329,64.4185
10,-0.028773333333333,-0.011011764705882,-0.013348717948718,0.813,1,0,0,0,0,0,0,Chaperone,CCT4,75,85,195,1,76.0535466666667,57.0339411764706,44.1361384615385,62.075,142.701053333333,136.644894117647,136.462805128205,28.948
