,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.011036809815951,0.035938983050848,0.000659279778393,0.045117546848382,1,0,0,1,0,0,0,Chaperone,HSP104,326,295,361,587,425.450306748466,96.411006779661,46.4517340720222,459.087144804089,815.10568404908,966.186461016949,861.929421052632,866.64696592845
2,0.001474320241692,0.00963503649635,0.088760420379147,-0.036936332258065,0,1,0,0,0,0,0,Chaperone,HSP78,331,411,422,496,451.409290030211,86.065097323601,47.6970450236967,447.060235887097,272.733039274924,270.012180048662,263.606886255924,229.72283266129
3,-0.000735807860262,0.000986486486486,0.05074279835391,-0.029615909090909,0,1,0,0,0,0,0,Chaperone,MCX1,458,444,486,440,441.839744541485,83.4352004504505,46.1085534979424,440.071597727273,40.326692139738,43.6683265765766,40.709049382716,39.7579636363636
4,7.7175697865353E-05,-0.006983870967742,-0.009237717908082,-0.0334179715959,0,0,0,1,0,0,0,DNA-related,RVB1,609,558,631,683,443.007972085386,90.9035286738351,43.8549144215531,565.95943045388,272.55724137931,267.849987455197,268.462095087163,262.459654465593
5,0.001710116731518,0.001221223021583,-0.008044576523031,0.020749571183533,0,0,0,1,0,0,0,DNA-related,RVB2,514,556,673,583,431.175461089494,90.0705899280576,45.3943343239227,501.740910806175,213.224562256809,228.282856115108,218.609833580981,213.551903945111
6,0.003533333333333,-0.004109154929577,0.003280210157618,0.0391395575,0,0,1,0,0,0,0,Chaperone,CNE1,285,568,571,720,428.614498245614,82.8148274647887,44.9970560420315,557.961129166667,17.6346350877193,15.5543309859155,15.5410315236427,14.9165152777778
7,0.000630044843049,-0.000901960784314,-0.037559907834101,0.054703869949066,0,0,0,0,0,1,0,Chaperone,TCP1,446,510,434,589,436.501322869955,85.1468078431373,46.457900921659,449.084227504244,293.561273542601,295.006266666667,278.154868663594,267.176064516129
8,0.000612820512821,0.018352380952381,-0.019811903448276,0.043333654141414,1,0,0,0,0,0,0,Chaperone,CCT2,390,420,493,495,448.708025641026,97.5423761904762,46.9579310344828,487.702147474747,8.33062820512821,15.407269047619,13.0156531440162,10.4916404040404
9,-0.001514285714286,0.014996289424861,-0.02539931837655,0.018196014831804,1,0,0,0,0,0,0,Chaperone,CCT3,490,539,887,654,475.924769387755,96.4463840445269,45.6400890642616,461.078365443425,68.6841469387755,63.4078849721707,65.2600665163472,64.1616177370031
10,0.00326875,0.002801470588235,-0.062896296296296,0.023520833333333,1,0,0,0,0,0,0,Chaperone,CCT4,160,136,135,144,281.04231875,77.8726617647059,43.8049037037037,309.335125,174.44465,184.649823529412,150.938918518519,161.089402777778
11,-0.003208928571429,-0.004235580445545,-0.033633405639913,0.017778290993072,1,0,0,0,0,0,0,Chaperone,CCT5,560,404,461,433,506.019010714286,91.1386683168317,43.1823904555315,509.860445727483,236.148930357143,243.476591584158,235.252431670282,225.559108545035
12,0.002566390041494,0.01160147601476,-0.039816412011173,0.040170512183206,1,0,0,0,0,0,0,Chaperone,CCT6,482,542,358,655,445.587082987552,93.8444889298893,45.8131536312849,467.695372519084,12.9216556016598,11.1036771217712,10.4371955307263,14.8242351145038
13,5.97014925373134E-05,0.062765306122449,0.203640957446809,-0.039401463345725,0,1,0,0,0,0,0,Chaperone,HSP10,469,196,376,538,476.883447761194,101.851867346939,50.4439707446809,484.776955390335,1233.60707675906,1074.6273622449,1065.98504521277,1064.51202416357
14,0.001434782608696,0.011578163771712,0.019488262910798,0.015640800196464,1,1,0,1,0,0,0,Chaperone,APJ1,345,403,426,509,444.129791304348,90.6069404466501,42.2880845070423,467.075980353635,18.5534782608696,20.529064516129,14.7583685446009,19.0650628683694
15,-0.002928131416838,-0.013494667234849,-0.046529750479846,0.02852353015873,1,0,0,1,0,0,0,Chaperone,CAJ1,487,528,521,756,440.890367556468,91.7877992424242,45.1527024952015,459.429716931217,154.414811088296,148.265335227273,142.037353166987,144.45846957672
16,0.000247747747748,0.006915865384615,0.01508972503618,-0.002053247765006,0,0,0,1,0,0,0,RNA-related,CWC23,444,416,691,783,442.684912162162,90.5686826923077,42.9497988422576,539.375689655172,20.7095202702703,24.5216610576923,22.3063140376266,21.7478007662835
17,0.000124497991968,0.006952663222417,-0.00736153253833,0.010901406752874,1,0,1,0,0,0,1,Peroxisom-related,DJP1,747,571,587,696,449.517491298527,93.042765323993,45.5744344122658,482.647862068966,157.104666666667,157.325926444834,146.283049403748,143.304212643678
18,-0.001034071550256,0.000496332518337,0.007263723348148,-0.008968181818182,0,0,1,0,0,0,0,Folding-related,ERJ5,587,409,675,660,459.500413969336,94.4258092909536,43.9699407407407,449.259387878788,34.3301550255537,37.2276185819071,30.8939955555556,30.7613181818182
19,0.000465045592705,0.014489060489061,-0.001219259259259,0.032451246633417,0,0,1,0,0,0,0,Chaperone,HLJ1,658,777,675,802,440.79211550152,90.7174980694981,44.5546074074074,469.249617206983,41.6977279635258,43.5554864864865,36.8927659259259,41.3082630922693
20,-0.000360613810742,0.003510263929619,0.053048042704626,-0.001228571450151,0,1,0,0,0,0,0,Chaperone,JAC1,782,682,562,662,456.186576726343,87.2298020527859,44.4058291814947,473.41749244713,21.7188120204604,22.2549882697947,20.1198149466192,19.5538927492447
