,1pok-fiber,1pok-misfolded,YFP,Empty,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,n1pok-fiber,n1pok-misfolded,nYFP,nEmpty,y1pok-fiber,y1pok-misfolded,yYFP,yEmpty,r1pok-fiber,r1pok-misfolded,rYFP,rEmpty
1,0.238836027713626,NA,0.717470588235294,-0.022586990943396,1,0,0,1,0,0,0,Chaperone,HSP104,433,45,34,265,466.824845265589,98.6819333333333,251.1755,34.8260566037736,591.554944572748,265.721955555556,116.906705882353,528.483754716981
2,NA,NA,0.205823529411765,0.180540856031128,0,1,0,0,0,0,0,Chaperone,HSP78,382,79,68,514,483.91764921466,99.6133037974683,190.576470588235,31.342640077821,186.778505235602,69.3318734177215,16.1755147058824,174.368659533074
3,-0.094887989655172,NA,0.200078125,0.186594728103045,0,1,0,0,0,0,0,Chaperone,MCX1,377,68,64,427,487.631673740053,110.554058823529,341.88775,32.0113606557377,37.6140026525199,23.0918823529412,8.001671875,37.2365035128806
4,0.383683647418738,0.361975432653061,0.428020833333333,-0.025420406788512,0,0,0,1,0,0,0,DNA-related,RVB1,523,49,48,383,498.467001912046,75.0621428571429,295.9985,31.6292610966057,252.459722753346,50.7318775510204,64.025875,217.963898172324
5,0.396510964912281,0.324,0.549787234042553,-0.049837528604119,0,0,0,1,0,0,0,DNA-related,RVB2,456,64,47,437,519.346355263158,119.71834375,266.209191489362,31.9841327231121,202.111179824561,68.195390625,29.5167659574468,187.362178489703
6,-0.076988254156171,0.23050035952381,0.279095238095238,-0.002066219148936,0,0,1,0,0,0,0,Chaperone,CNE1,397,42,42,517,492.200544080605,82.0891428571429,307.545642857143,33.2692746615087,16.1675919395466,9.89102380952381,8.2155,14.6413404255319
7,0.024039485145482,0.404096774193548,0.585130434782609,-0.090504638495575,0,0,0,0,0,1,0,Chaperone,TCP1,653,31,23,452,542.41943797856,105.528838709677,137.181869565217,31.5816283185841,261.096177641654,100.275580645161,36.1416956521739,238.11117920354
8,-0.014562264150943,0.071038467647059,0.1185,-0.011687912087912,1,0,0,0,0,0,0,Chaperone,CCT2,530,34,22,455,515.404781132076,133.975588235294,154.022954545455,32.0121516483516,12.9902528301887,15.8238235294118,16.5616363636364,9.94403296703297
9,0.09844987948718,0.381113636363636,0.520102564102564,-0.060089551903808,1,0,0,0,0,0,0,Chaperone,CCT3,507,44,39,499,486.048688362919,102.827022727273,197.817897435897,31.9156392785571,67.0361597633136,26.4573409090909,19.5958974358974,60.6971883767535
10,-0.014391770051546,0.3929,0.607181818181818,-0.042666666666667,1,0,0,0,0,0,0,Chaperone,CCT4,194,10,11,72,401.776891752577,79.1651,159.864181818182,38.9444444444444,158.858690721649,95.3502,82.4151818181818,154.574486111111
11,0.041187203791469,0.29969696969697,0.726588235294118,-0.094596160283688,1,0,0,0,0,0,0,Chaperone,CCT5,422,33,17,282,466.967777251185,138.726636363636,232.878529411765,30.5603085106383,215.240222748815,108.996121212121,29.3812941176471,215.82375177305
12,-0.010085520607375,0.014853658536585,0.119782608695652,-0.030467479674797,1,0,0,0,0,0,0,Chaperone,CCT6,461,41,23,246,486.627817787419,207.450317073171,102.406913043478,31.4200691056911,15.8958590021692,24.267243902439,3.87947826086957,11.3109430894309
13,-0.089746102449889,NA,0.05204,0.259302341573034,0,1,0,0,0,0,0,Chaperone,HSP10,449,55,50,445,505.880400890869,64.9243272727273,223.72078,37.1613707865169,1008.61820044543,170.313890909091,142.03842,1032.95531460674
14,0.214486205144695,0.13054,0.076582839090909,NA,1,1,0,1,0,0,0,Chaperone,APJ1,311,50,110,344,474.566813504823,45.97612,290.564418181818,29.5663459302326,18.3434019292605,7.97166,5.18752727272727,17.7198372093023
15,0.205883544303797,0.458946428571429,0.507555555555556,-0.067342901542417,1,0,0,1,0,0,0,Chaperone,CAJ1,395,56,36,389,486.692698734177,78.1423571428571,413.764555555556,32.5095861182519,131.138812658228,42.7453035714286,28.7676944444444,123.402832904884
16,0.27329504373673,0.084094874,NA,-0.006509518054187,0,0,0,1,0,0,0,RNA-related,CWC23,471,50,39,406,470.397352441614,90.17174,294.699564102564,33.4399014778325,25.8705796178344,11.26608,10.9901538461538,23.7355541871921
17,-0.111877717391304,0.31064406779661,0.685827586206897,-0.01835691318328,1,0,1,0,0,0,1,Peroxisom-related,DJP1,368,59,29,311,448.915046195652,107.912406779661,248.246,29.9928681672026,150.856133152174,60.9334406779661,42.0162413793103,130.595054662379
18,-0.132801249148936,0.229186046511628,0.375395833333333,NA,0,0,1,0,0,0,0,Folding-related,ERJ5,470,43,48,382,484.222408510638,122.840906976744,356.409541666667,29.8776623036649,33.1935234042553,23.1636279069767,14.1624791666667,26.3348926701571
19,-0.151566357244094,0.244,0.302862068965517,-0.027708157189409,0,0,1,0,0,0,0,Chaperone,HLJ1,635,50,29,491,538.011661417323,178.12044,361.775172413793,32.7439531568228,36.6174503937008,28.11136,23.1245862068966,31.3033849287169
20,-0.06166265060241,0.125042553191489,0.24427027027027,0.194873602659574,0,1,0,0,0,0,0,Chaperone,JAC1,498,47,37,376,540.934006024096,106.820531914894,137.854432432432,29.9310372340426,24.4424578313253,14.0746808510638,9.75502702702703,20.9652659574468
21,-0.110286624203822,0.225127659574468,0.530780487804878,-0.066125382262997,0,0,1,0,0,0,0,Chaperone,JEM1,471,47,41,327,522.946218683652,123.923319148936,177.144341463415,30.0920152905199,44.8818365180467,19.8783191489362,7.29580487804878,40.047373088685
22,-0.077984606506849,0.123872340425532,0.353111111111111,0.13218932038835,0,1,0,0,0,0,0,Chaperone,JID1,584,47,18,412,514.174553082192,119.980595744681,208.393055555556,32.0786116504854,21.9048373287671,17.9607234042553,8.70727777777778,17.107390776699
23,-0.123122167636364,0.308208333333333,0.4656875,-0.0156,1,1,0,0,0,0,0,Chaperone,JJJ1,385,24,16,305,490.924737662338,77.6533333333333,177.979125,29.8421508196721,27.1373038961039,13.1690416666667,7.45875,19.8362327868852
24,-0.068195067264574,NA,0.303566666666667,-0.024944491340782,1,0,0,1,0,0,0,Chaperone,JJJ2,446,36,30,358,514.209269058296,87.4398333333333,264.804066666667,31.5784972067039,16.1235739910314,9.56430555555556,4.7956,12.2939162011173
25,0.166749450549451,0.219393442622951,NA,NA,1,0,0,1,0,0,0,Chaperone,JJJ3,455,61,NA,NA,476.191452747253,44.5477213114754,NA,NA,46.6378263736264,11.3154918032787,NA,NA
26,-0.035633333333333,0.106095238095238,NA,NA,0,1,0,0,0,0,0,Chaperone,MDJ1,270,63,NA,NA,413.802518518519,92.7558253968254,NA,NA,168.139440740741,72.0439523809524,NA,NA
27,-0.046686111111111,0.160367887804878,NA,NA,0,1,0,0,0,0,0,Chaperone,MDJ2,360,41,NA,NA,487.327608333333,81.8117073170732,NA,NA,20.1663,13.4469756097561,NA,NA
28,-0.211311258278146,0.3338,NA,NA,0,0,1,0,0,0,0,Chaperone,SCJ1,604,50,NA,NA,496.881041390728,98.57452,NA,NA,138.441889072848,49.1042,NA,NA
29,-0.14725,0.113777777777778,NA,NA,0,1,1,0,0,0,0,Chaperone,SEC63,32,54,NA,NA,483.96028125,91.5348333333333,NA,NA,118.2535625,33.9891481481481,NA,NA
30,0.390443046521739,0.276474513333333,0.583625,-0.062222711581921,1,0,0,1,0,0,0,Chaperone,SIS1,460,60,8,354,503.284993478261,109.706983333333,309.99675,33.3466327683616,563.738610869565,233.4829,104.23625,537.395014124294
31,-0.199641571194763,0.319660377358491,0.564571428571429,-0.041771929824561,1,0,0,0,0,0,0,,SWA2,611,53,42,342,504.845189852701,116.217471698113,243.014452380952,31.5304619883041,53.719705400982,23.3445283018868,23.9027142857143,45.6372865497076
32,-0.049642757798165,0.211321428571429,0.305612411538462,0.303851485148515,0,1,0,0,0,0,0,,TIM14,109,28,13,101,433.358091743119,138.287464285714,439.082230769231,46.8644851485149,200.116467889908,106.386392857143,46.3993846153846,217.263930693069
33,0.062719211398964,0.269918367346939,0.443111111111111,0.165504160933661,0,1,0,1,0,0,0,Chaperone,XDJ1,579,49,36,407,553.152155440415,134.493979591837,179.370027777778,31.9216314496314,31.9823920552677,19.4668979591837,7.88238888888889,31.6387665847666
34,0.419428805237316,0.597,0.893382352941176,-0.0728176625,1,0,0,0,0,0,0,Chaperone,YDJ1,611,31,34,240,557.960409165303,144.510548387097,273.641294117647,32.0989,1252.10672667758,564.639322580645,125.7635,1120.56359166667
35,-0.256446088794926,0.650821428571429,0.82285,NA,1,1,0,1,0,0,0,Chaperone,ZUO1,473,28,20,245,518.505374207188,72.5568928571429,123.64565,32.1152979591837,708.142395348837,235.833642857143,40.3762,640.195297959184
36,-0.003693450825853,0.106096153846154,0.094488372093023,-0.011359546772616,0,1,0,0,0,0,0,Chaperone,HSP60,557,52,43,409,517.358350089767,123.315326923077,288.853069767442,31.2342885085575,13.97021005386,11.3065576923077,9.01406976744186,9.10700733496333
37,NA,NA,0.329441860465116,-0.045241573033708,0,0,1,0,0,0,0,Chaperone,KAR2,NA,NA,43,356,NA,NA,227.481465116279,35.1670140449438,NA,NA,168.289837209302,1244.51445786517
38,NA,NA,0.124633112068966,0.006512396694215,0,0,1,0,0,0,0,Chaperone,LHS1,NA,NA,58,363,NA,NA,297.724931034483,27.9100550964187,NA,NA,4.51081034482759,21.7459449035813
39,NA,NA,0.67338,-0.062845699333333,1,0,0,1,1,0,0,Chaperone,SSA1,NA,NA,50,300,NA,NA,383.1857,36.1982633333333,NA,NA,519.33476,1861.30234333333
40,NA,NA,0.726288888888889,0.034642276422764,1,1,0,0,0,1,0,Chaperone,SSA2,NA,NA,45,123,NA,NA,312.222488888889,40.8164308943089,NA,NA,1297.55886666667,5027.79258536585
41,NA,NA,0.2096,-0.015846502991453,1,0,0,0,0,0,0,Chaperone,SSA3,NA,NA,45,234,NA,NA,338.958755555556,32.5136153846154,NA,NA,11.2582444444444,19.165735042735
42,NA,NA,0.65245,-0.050056716417911,1,0,0,1,0,0,0,Chaperone,SSA4,NA,NA,40,335,NA,NA,341.838125,30.1587373134328,NA,NA,26.1839,126.930074626866
43,NA,NA,0.788971428571429,-0.005326906956522,1,0,0,0,0,1,0,Chaperone,SSB1,NA,NA,35,230,NA,NA,303.242885714286,40.6554652173913,NA,NA,519.245342857143,3018.40724782609
44,NA,NA,0.870282051282051,-0.025775588217523,1,0,0,0,0,1,0,Chaperone,SSB2,NA,NA,39,331,NA,NA,203.263282051282,37.1268761329305,NA,NA,210.84358974359,2214.97874018127
45,NA,NA,0.308840909090909,0.0063780234375,1,0,0,1,1,1,0,Metabolism,TOR1,NA,NA,44,384,NA,NA,155.59825,32.1408020833333,NA,NA,8.84452272727273,14.1752291666667
46,NA,NA,0.255125,0.245130718954248,0,1,0,0,0,0,0,Chaperone,SSC2/SSQ1,NA,NA,24,153,NA,NA,118.977625,31.8416339869281,NA,NA,10.2768333333333,49.1870849673203
47,NA,NA,0.253727272727273,0.100012532440476,0,1,0,0,0,0,0,Chaperone,SSC3/ECM10,NA,NA,11,336,NA,NA,197.835636363636,31.4735267857143,NA,NA,3.64527272727273,11.2318571428571
48,-0.083073735436893,0.581285714285714,0.806444444444444,-0.066397864885496,1,0,0,0,0,0,0,Chaperone,SSE1,206,35,27,393,526.598936893204,153.822885714286,236.838037037037,39.4108498727735,1395.1344368932,746.227914285714,104.917333333333,1255.06421628499
49,0.033162757773513,0.184096774193548,0.221548387096774,-8.5253456221198E-05,1,0,0,0,0,0,0,Chaperone,SSE2,521,62,93,434,529.861211132438,78.1865483870968,403.579946236559,30.5866428571429,101.172341650672,26.3633709677419,11.3520967741935,75.8545806451613
50,-0.268188741721854,0.359065217391304,0.251020408163265,-0.041897672881356,1,0,0,0,0,0,0,Chaperone,SSZ1,302,46,49,295,535.909248344371,113.427,447.945775510204,26.2302033898305,542.984175496689,138.27552173913,44.3264489795918,435.544722033898
