,wt,fiber,half,nothing,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,nnothing,ywt,yfiber,yhalf,ynothing,rwt,rfiber,rhalf,rnothing
1,554.228244594595,593.511185074627,593.157294491525,NA,1,0,0,1,0,0,0,Chaperone,HSP104,740,335,472,NA,814.642062162162,843.745435820896,73.9294597457627,NA,554.228244594595,593.511185074627,593.157294491525,NA
2,195.166916142558,189.129810756972,198.565026833631,NA,0,1,0,0,0,0,0,Chaperone,HSP78,477,502,559,NA,906.214549266247,799.907711155378,78.5372218246869,NA,195.166916142558,189.129810756972,198.565026833631,NA
3,37.8002350332594,37.0743528009535,40.0158739076155,NA,0,1,0,0,0,0,0,Chaperone,MCX1,451,839,801,NA,870.336844789357,798.419880810489,74.0029388264669,NA,37.8002350332594,37.0743528009535,40.0158739076155,NA
4,250.107935483871,250.084367203219,246.016543209877,NA,0,0,0,1,0,0,0,DNA-related,RVB1,713,994,648,NA,897.803502103787,824.100240442656,76.4855416666667,NA,250.107935483871,250.084367203219,246.016543209877,NA
5,190.543066755674,193.562788092836,194.083570322581,NA,0,0,0,1,0,0,0,DNA-related,RVB2,749,991,775,NA,876.907245660881,800.64817457114,76.3642464516129,NA,190.543066755674,193.562788092836,194.083570322581,NA
6,11.7500823271131,12.156139101862,11.4301275362319,NA,0,0,1,0,0,0,0,Chaperone,CNE1,911,913,690,NA,870.093040614709,830.253605695509,77.5423550724638,NA,11.7500823271131,12.156139101862,11.4301275362319,NA
7,252.159336161188,241.916613686534,262.893007130125,NA,0,0,0,0,0,1,0,Chaperone,TCP1,943,906,561,NA,888.425384941675,779.536316777042,80.4070606060606,NA,252.159336161188,241.916613686534,262.893007130125,NA
8,8.13177989821883,11.2580365448505,11.3444485407066,NA,1,0,0,0,0,0,0,Chaperone,CCT2,786,602,651,NA,885.273732824427,766.843156146179,78.1628079877112,NA,8.13177989821883,11.2580365448505,11.3444485407066,NA
9,59.2736717241379,55.105878914405,58.7511076487252,NA,1,0,0,0,0,0,0,Chaperone,CCT3,725,1437,706,NA,908.988103448276,742.575207376479,75.9338456090652,NA,59.2736717241379,55.105878914405,58.7511076487252,NA
10,141.469039840637,151.748939516129,146.806923076923,NA,1,0,0,0,0,0,0,Chaperone,CCT4,251,248,247,NA,610.197521912351,534.598427419355,65.8405344129555,NA,141.469039840637,151.748939516129,146.806923076923,NA
11,215.77643348281,222.855056737589,228.619915119363,NA,1,0,0,0,0,0,0,Chaperone,CCT5,669,564,754,NA,880.03231838565,843.520427304965,75.1167188328913,NA,215.77643348281,222.855056737589,228.619915119363,NA
12,10.2011722365039,8.25096149490374,11.2207220630372,NA,1,0,0,0,0,0,0,Chaperone,CCT6,778,883,698,NA,900.703420308483,842.582755379388,77.1885988538682,NA,10.2011722365039,8.25096149490374,11.2207220630372,NA
13,1023.65034347826,1002.51350787402,1024.08289393939,NA,0,1,0,0,0,0,0,Chaperone,HSP10,460,508,660,NA,946.851332608696,837.896690944882,84.9410090909091,NA,1023.65034347826,1002.51350787402,1024.08289393939,NA
14,15.7872412371134,17.4043566433566,17.2373982758621,NA,1,1,0,1,0,0,0,Chaperone,APJ1,485,572,580,NA,915.208470103093,830.273755244755,79.5450068965517,NA,15.7872412371134,17.4043566433566,17.2373982758621,NA
15,133.928408849558,135.087833759591,131.110439461883,NA,1,0,0,1,0,0,0,Chaperone,CAJ1,565,782,446,NA,868.07572920354,818.743771099744,75.5123923766816,NA,133.928408849558,135.087833759591,131.110439461883,NA
16,21.4854287901991,19.2197203274216,19.7205954274354,NA,0,0,0,1,0,0,0,RNA-related,CWC23,653,733,1006,NA,841.790952526799,803.665718963165,73.4342395626243,NA,21.4854287901991,19.2197203274216,19.7205954274354,NA
17,148.045023853211,148.031773071104,141.899715984148,NA,1,0,1,0,0,0,1,Peroxisom-related,DJP1,545,661,757,NA,826.318348623853,739.363257186082,72.0837701453104,NA,148.045023853211,148.031773071104,141.899715984148,NA
18,29.4569720812183,26.667499364676,28.335235106383,NA,0,0,1,0,0,0,0,Folding-related,ERJ5,788,787,940,NA,904.23942893401,812.01501270648,78.9898574468085,NA,29.4569720812183,26.667499364676,28.335235106383,NA
19,28.9231976149915,33.1542377495463,29.8400588235294,NA,0,0,1,0,0,0,0,Chaperone,HLJ1,587,551,833,NA,877.712183986371,795.775931034483,76.0283529411765,NA,28.9231976149915,33.1542377495463,29.8400588235294,NA
20,20.3830656205421,21.1548013157895,18.9862921083628,NA,0,1,0,0,0,0,0,Chaperone,JAC1,701,760,849,NA,911.894967189729,814.937560526316,78.3520047114252,NA,20.3830656205421,21.1548013157895,18.9862921083628,NA
21,40.6308817056396,40.0085352760736,41.9358971291866,NA,0,0,1,0,0,0,0,Chaperone,JEM1,727,652,836,NA,916.124997248968,809.658464723926,71.081697368421,NA,40.6308817056396,40.0085352760736,41.9358971291866,NA
22,13.6911185185185,15.4180942760943,13.5976354009077,NA,0,1,0,0,0,0,0,Chaperone,JID1,945,891,661,NA,900.774773544974,815.343032547699,77.8123963691377,NA,13.6911185185185,15.4180942760943,13.5976354009077,NA
