"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.0265272727272727,0.149702399633028,0.0306279069767442,NA,1,0,0,1,0,0,0,"Chaperone","HSP104",550,545,817,NA,497.171389090909,407.911451376147,121.213261933905,NA,607.128856363636,717.571774311927,461.96735373317,NA
"2",0.0145813953488372,0.0113739761788618,0.0126646795827124,0.01525,0,1,0,0,0,0,0,"Chaperone","HSP78",344,369,671,4,490.850779069767,500.672880758808,134.546123695976,3.32,156.800622093023,191.693677506775,190.939098360656,3.049
"3",0.00352760736196319,0.0313340517241379,0.0183290155440415,-0.0578,0,1,0,0,0,0,0,"Chaperone","MCX1",489,464,772,5,582.918175869121,419.423911637931,135.82431865285,3.9694,39.4499120654397,40.311400862069,41.4840194300518,3.435
"4",0.0112442912529551,0.0427379454926625,0.0165487528344671,-0.0456666666666667,0,0,0,1,0,0,0,"DNA-related","RVB1",423,477,441,3,564.052903073286,435.016614255765,146.653526077097,3.799,264.71443498818,245.869253668763,221.797272108844,3.11866666666666
"5",0.0147537688442211,0.0852100860082304,0.025041257367387,0.061,0,0,0,1,0,0,0,"DNA-related","RVB2",398,486,509,1,546.262165829146,398.838395061728,144.537748526523,4.179,186.658467336683,192.322917695473,186.232406679764,3.092
"6",0.00465737051792829,0.0491113527054108,0.00906064690026954,0,0,0,1,0,0,0,0,"Chaperone","CNE1",502,499,742,1,579.108629482072,450.061480961924,142.358590296496,3.771,17.5615537848606,17.3782965931864,17.7365956873315,3.014
"7",0.0242157303370787,0.123818733018868,0.0183070652173913,-0.0222,0,0,0,0,0,1,0,"Chaperone","TCP1",445,424,368,5,575.621098876405,467.372436320755,149.110663043478,3.6992,282.500071910112,285.996363207547,285.610421195652,3.1472
"8",0.00228343313373253,0.0785730409165303,0.0260284090909091,NA,1,0,0,0,0,0,0,"Chaperone","CCT2",501,611,528,NA,571.486145708583,416.868757774141,146.405060606061,NA,14.3153273453094,17.8340736497545,19.4552784090909,NA
"9",0.00873884297520661,0.0139790067398119,0.0184055172413793,-0.071,1,0,0,0,0,0,0,"Chaperone","CCT3",605,638,725,4,582.613125619835,505.070857366771,147.43788,3.67375,75.4142512396694,63.9893307210031,69.8365324137931,3.127
"10",0.0177586206896552,0.167511764705882,0.049368,0.125,1,0,0,0,0,0,0,"Chaperone","CCT4",203,170,125,1,419.773743842365,216.562770588235,113.746864,4.395,163.489724137931,171.740170588235,168.61736,3.37
"11",0.0176260504201681,0.139676229508197,0.0145839416058394,-0.00633333333333333,1,0,0,0,0,0,0,"Chaperone","CCT5",476,488,411,3,586.651779411765,407.911293032787,164.851948905109,3.59733333333333,245.104712184874,253.338176229508,256.946491484185,2.97666666666666
"12",0.00151320132013201,0.0660934297445255,0.00508120649651972,0.113,1,0,0,0,0,0,0,"Chaperone","CCT6",606,548,431,3,584.12954290429,433.941005474453,158.760703016241,4.46633333333333,12.5940709570957,13.0529379562044,13.1333109048724,3.629
"13",0.000594227504244482,0.0913156679933665,0.0138032838018742,0.2125,0,1,0,0,0,0,0,"Chaperone","HSP10",589,603,747,2,564.169959252971,446.159271973466,135.684787148594,4.1435,924.771129032258,970.193341625207,791.491708165997,3.3995
"14",0.0112691358024691,0.0542096774193548,0.0268820116054159,-0.108,1,1,0,1,0,0,0,"Chaperone","APJ1",405,372,517,3,522.856239506173,403.173663978495,128.228357833656,3.05833333333333,17.671750617284,19.7553413978495,16.7205415860735,3.027
"15",0.0146326530612245,0.137970430107527,0.0295294117647059,-0.0153333333333333,1,0,0,1,0,0,0,"Chaperone","CAJ1",392,372,476,3,545.728591836735,462.954642473118,135.454871848739,3.70966666666667,130.633655612245,134.027653225806,106.434928571429,3.214
"16",0.00382798165137615,0.0419666401015228,0.0170050377833753,0.0318,0,0,0,1,0,0,0,"RNA-related","CWC23",436,394,794,5,572.703305045872,431.301068527919,135.09835138539,3.7532,24.6104426605505,23.4861827411168,22.7637732997481,3.274
"17",0.0331678657074341,0.131571428571429,0.025534223706177,NA,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",417,413,599,NA,521.352105515587,440.729641646489,141.455846410684,NA,145.036179856115,153.501200968523,143.323041736227,NA
"18",0.00894581280788177,0.0397191806845966,0.011955710955711,0,0,0,1,0,0,0,0,"Folding-related","ERJ5",406,409,429,2,554.71097044335,380.31195599022,152.069736596737,3.316,33.9960492610837,32.5600586797066,33.1705501165501,3.0585
"19",0.00936111111111111,0.0907935779816514,0.0205900383141762,0.0561666666666667,0,0,1,0,0,0,0,"Chaperone","HLJ1",504,436,522,6,579.032472222222,506.012288990826,149.692632183908,3.46566666666666,40.7804444444444,38.8021055045872,40.5721954022989,3.0105
"20",0.00310480349344978,0.0405930439719626,0.0145613636363636,0.419,0,1,0,0,0,0,0,"Chaperone","JAC1",458,428,440,1,583.604731441048,479.973123831776,152.897472727273,3.271,24.2532860262009,23.3476612149533,21.9188454545455,2.825
"21",0.0142074074074074,0.0638858056,0.0160616302186879,-0.0666666666666667,0,0,1,0,0,0,0,"Chaperone","JEM1",405,625,503,3,571.724167901235,438.0759824,150.359,3.59333333333333,49.4318691358025,49.2013648,44.5060576540755,3.33166666666666
