"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",-0.0026,0.0109472788311688,0.035122641509434,-0.0220714285714286,1,0,0,1,0,0,0,"Chaperone","HSP104",5,77,212,252,656.2206,550.749649350649,49.7421556603774,42.4275,1238.5818,1009.17507792208,745.705273584906,687.745591269841
"2",0.237666666666667,-0.0705416666666667,0.142650515562914,0.19032196969697,0,1,0,0,0,0,0,"Chaperone","HSP78",3,48,302,264,627.469,515.4670625,47.632178807947,42.1195265151515,234.338666666667,273.608958333333,263.939152317881,262.120265151515
"3",-0.213,0.00659701492537314,0.169710993085106,0.178958974358974,0,1,0,0,0,0,0,"Chaperone","MCX1",1,67,188,195,572.915,535.911671641791,44.0239680851064,40.0191076923077,72.778,44.841223880597,42.199670212766,45.5366461538462
"4",0.155,-0.090625,-0.0505978835978836,-0.0391982068720379,0,0,0,1,0,0,0,"DNA-related","RVB1",1,80,189,422,1735.81,510.6286125,46.2546455026455,43.2271563981043,382.544,341.84765,262.732708994709,255.891822274882
"5",-0.0518333333333333,-0.0409719626168224,-0.043385367539267,-0.103384375,0,0,0,1,0,0,0,"DNA-related","RVB2",6,107,191,320,724.309333333333,506.877327102804,46.8250209424084,43.01943125,282.768833333333,254.91646728972,212.597036649215,209.1143625
"6",0.188666666666667,0.0418645833333333,-0.0220960698689956,0.00728757371134021,0,0,1,0,0,0,0,"Chaperone","CNE1",3,96,229,194,734.329666666667,503.354770833333,46.7932925764192,41.5025154639175,45.7076666666667,13.7282916666667,13.8252052401747,15.1627164948454
"7",-0.14087235,0.095843137254902,NA,-0.0597307692307692,0,0,0,0,0,1,0,"Chaperone","TCP1",2,102,186,286,559.4835,526.724764705882,48.0578655913978,43.0579965034965,327.939,336.050431372549,291.497387096774,286.458241258741
"8",0.057,-0.00186219555555555,0.0348528301886792,0.0219878542510121,1,0,0,0,0,0,0,"Chaperone","CCT2",2,45,265,247,503.2215,520.115822222222,49.1429735849057,41.8224291497976,46.63,24.2876222222222,11.8761320754717,9.51435222672065
"9",NA,-0.0338632478632479,-0.0617869592105263,-0.0296885964912281,1,0,0,0,0,0,0,"Chaperone","CCT3",NA,117,228,228,NA,475.534760683761,47.1920394736842,43.0710175438596,NA,67.6418461538461,61.3404824561404,61.950850877193
"10",0.6155,-0.123,-0.0121805555555556,0.0022716049382716,1,0,0,0,0,0,0,"Chaperone","CCT4",2,2,72,81,545.5165,334.063,50.1992916666667,45.1441111111111,172.104,242.526,176.660625,169.502259259259
"11",0.228,-0.00221311475409836,-0.0711590106007067,-0.0514803597633136,1,0,0,0,0,0,0,"Chaperone","CCT5",3,61,283,338,1337.45366666667,530.243967213115,45.5210318021201,40.0126479289941,473.549333333333,281.598049180328,251.564512367491,247.503420118343
"12",-0.164,0.0448316831683168,0.0585793650793651,-0.0356465475862069,1,0,0,0,0,0,0,"Chaperone","CCT6",3,101,126,145,665.347,467.955801980198,48.2983333333333,41.3145793103448,37.5083333333333,8.36151485148515,9.94727777777778,8.16303448275862
"13",-0.461,0.0246373666666667,0.21986925795053,0.255125934126984,0,1,0,0,0,0,0,"Chaperone","HSP10",1,75,283,504,1909.067,487.5306,48.2155759717314,46.9265912698413,2327.842,1150.29338666667,1127.37395053004,1192.20156944444
"14",0.256,0.0688121863636364,0.0157424892703863,-0.0239157894736842,1,1,0,1,0,0,0,"Chaperone","APJ1",1,88,233,285,1323.353,494.049238636364,50.1924635193133,39.3949894736842,44.043,21.1641477272727,22.1053519313305,15.2088175438596
"15",NA,-0.00939631533333333,-0.0681785714285714,-0.0193145161290323,1,0,0,1,0,0,0,"Chaperone","CAJ1",NA,150,140,248,NA,520.141413333333,42.7087714285714,37.694064516129,NA,164.972333333333,131.552371428571,134.797911290323
"16",-0.0295,0.0173846153846154,0.0141973094170404,-0.0536628204787234,0,0,0,1,0,0,0,"RNA-related","CWC23",2,143,223,376,758.9075,473.396132867133,39.1888251121076,38.748795212766,84.5665,25.2451188811189,17.3580358744395,21.7157606382979
"17",0.216,0.0615704697986577,-0.0387183673469388,-0.0186983606557377,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",3,149,245,305,1003.866,477.812080536913,46.1369959183673,39.9551180327869,298.466,178.422523489933,153.708110204082,153.5006
"18",0.1985,-0.0288,0.0568606965174129,-0.044986301369863,0,0,1,0,0,0,0,"Folding-related","ERJ5",4,60,201,292,987.45325,515.1876,49.5780696517413,40.4678732876712,85.072,39.1334166666667,35.1721243781095,31.1516952054795
"19",-0.306,0.0603269230769231,-0.000874509803921569,-0.0264285318007663,0,0,1,0,0,0,0,"Chaperone","HLJ1",3,104,255,261,1140.32,520.110144230769,46.9659803921569,42.0063946360153,73.4353333333333,41.8305865384615,36.7494431372549,36.5808888888889
"20",-0.1355,0.0628888888888889,0.195936861111111,0.151755471078431,0,1,0,0,0,0,0,"Chaperone","JAC1",2,126,198,204,764.059,520.937166666667,48.9554545454545,41.2874215686275,87.127,28.3270238095238,27.3574848484848,22.8084803921569
"21",-0.201,-0.0113859530973451,-0.0276062176165803,-0.0270863787375415,0,0,1,0,0,0,0,"Chaperone","JEM1",1,113,193,301,817.201,490.57989380531,50.4906632124352,40.9768471760797,168.509,51.3800973451327,50.0491658031088,43.8110299003322
