,1pok-fiber,1pok-misfolded,YFP,Empty,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,n1pok-fiber,n1pok-misfolded,nYFP,nEmpty,y1pok-fiber,y1pok-misfolded,yYFP,yEmpty,r1pok-fiber,r1pok-misfolded,rYFP,rEmpty
46,393.307446808511,338.75,485.25,411.339147286822,0,1,0,0,0,0,0,Chaperone,SSC2/SSQ1,940,4,4,516,545.850357446809,290.26475,86.24075,26.3895019379845,43.5042734042553,35.455,118.91775,41.3708391472868
47,43.6059225512528,208.5,31,38.1732673267327,0,1,0,0,0,0,0,Chaperone,SSC3/ECM10,878,4,1,606,517.277623006834,329.8475,307.712,28.1811072607261,10.3401662870159,65.20875,7.572,6.88209900990099
48,2058.45714285714,2212.65,396,1884.64285714286,1,0,0,0,0,0,0,Chaperone,SSE1,945,20,4,952,545.108422222222,316.69345,72.0785,33.0470903361345,1350.30846137566,1275.9391,130.09775,1228.11633193277
49,154.549065420561,163.5,123.130434782609,142.161917098446,1,0,0,0,0,0,0,Chaperone,SSE2,856,10,23,772,550.028343457944,315.8938,576.973043478261,30.0141411917098,96.9868446261682,78.8825,52.2967391304348,89.1211113989637
50,1087.35517970402,792,322,1055.44886363636,1,0,0,0,0,0,0,Chaperone,SSZ1,473,5,2,352,593.442651162791,296.621,152.561,27.1612130681818,593.480928118393,396.5616,148.2715,584.938644886364
51,233.847117794486,524.5,139.875,218.478615071283,1,0,0,0,0,0,0,Chaperone,FES1,399,4,32,491,535.238421052632,305.77175,825.46790625,27.1755682281059,154.512962406015,304.96525,74.60828125,140.209623217923
52,2923.46153846154,3544.58333333333,999,3033.24257425743,0,1,0,0,0,0,0,Chaperone,MGE1P,650,12,13,808,538.361116923077,221.4075,763.658615384615,29.3172264851485,283.856547692308,347.59475,106.171076923077,284.772086633663
53,355.685333333333,356.642857142857,148.378378378378,339.717647058824,0,0,1,0,0,0,0,Chaperone,SIL1,750,14,37,680,530.784762666667,318.890071428571,470.315810810811,27.0401191176471,92.5684386666667,140.296642857143,34.5854864864865,81.883075
54,190.429128738622,382.545454545455,144.375,178.534722222222,0,1,1,0,0,0,0,Structural,SNL1,769,11,8,432,542.795503250975,285.819909090909,786.766875,29.5939837962963,57.9080624187256,157.047272727273,43.112,53.9665393518518
55,6191.12466487936,8553.44444444445,467,5426.57746478873,1,1,0,0,0,1,0,Chaperone,HSC82,746,9,2,355,571.020288203753,489.467888888889,42.217,38.4806929577465,3883.32815683646,4887.63666666667,134.16,3536.36611267606
