,wt,fiber,half,1pok-fiber2,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n1pok-fiber2,ywt,yfiber,yhalf,y1pok-fiber2,rwt,rfiber,rhalf,r1pok-fiber2
1,0.489031584291636,0.343636312274711,0.143714259557369,0.258345873806784,1,0,0,1,0,0,0,Chaperone,HSP104,326,295,361,587,418.887079754601,93.1310508474576,43.9000221606648,453.276477001704,803.101714723926,952.811288135593,849.240853185596,853.803601362862
2,0.037466275702795,0.33453304501743,0.570336091846578,0.064158650437172,0,1,0,0,0,0,0,Chaperone,HSP78,443,411,422,496,444.28665462754,83.0335206812652,45.2394075829384,441.300165322581,277.340196388262,264.693902676399,258.42282464455,224.428278225806
3,0.034835366805564,0.298173814274978,0.540131070954873,0.064821809223389,0,1,0,0,0,0,0,Chaperone,MCX1,458,444,486,440,434.881641921397,80.3811171171171,43.6714218106996,434.413068181818,37.6894126637555,40.8989391891892,38.022878600823,37.1258227272727
4,0.528002050116765,0.478781812228173,0.193843859846984,0.280900361234054,0,0,0,1,0,0,0,DNA-related,RVB1,609,558,631,847,435.585220032841,87.6964892473118,41.2860475435816,544.00465879575,268.097256157635,263.488593189964,264.092133122029,257.127136953955
5,0.539437209980251,0.444585392007347,0.160682337646218,0.31270607438923,0,0,0,1,0,0,0,DNA-related,RVB2,514,556,673,583,424.107577821012,86.9092931654676,42.9186359583952,495.734739279588,208.800340466926,223.704944244604,214.214038632987,209.155051457976
6,0.042181759514256,0.089598318185335,0.116069885061336,0.134151653478289,0,0,1,0,0,0,0,Chaperone,CNE1,377,663,571,720,415.729312997348,81.4277616892911,42.61311558669,551.946838888889,14.0636392572944,13.6024901960784,13.1360735551664,12.3873736111111
7,0.228057712086429,0.082538542127101,0.081576399850444,0.144692085352835,0,0,0,0,0,1,0,Chaperone,TCP1,446,510,434,589,429.292856502242,82.0477862745098,44.0375046082949,443.762962648557,286.397715246637,288.158047058824,271.804806451613,260.847646859083
8,0.026690985205212,0.086107609563937,0.131530380475158,0.12313966221437,1,0,0,0,0,0,0,Chaperone,CCT2,390,420,493,495,441.901494871795,94.5018880952381,44.5288235294118,481.873991919192,6.57358974358974,13.6210071428571,11.2462231237323,8.68348484848485
9,0.046148726461462,0.046595338926797,0.073276391345259,0.065580618773858,1,0,0,0,0,0,0,Chaperone,CCT3,490,539,887,654,468.690810204082,93.2896437847866,43.1147463359639,455.70127675841,64.3165693877551,59.1085844155844,60.838206313416,59.9107415902141
10,0.26415596754757,0.097950170965218,0.086311068603716,0.190971365185902,1,0,0,0,0,0,0,Chaperone,CCT4,160,136,135,144,276.06976875,74.9790147058823,41.3838296296296,304.541972222222,169.5370375,179.677095588235,146.161940740741,156.367263888889
