"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",-0.000237960339943343,0,0.0478561320754717,0.00808617594254937,1,0,0,1,0,0,0,"Chaperone","HSP104",353,274,424,557,846.149218130312,596.176846715328,167.380535377358,42.1354811490126,637.321912181303,676.890204379562,700.304884433962,736.49628545781
"2",0,0.0012111801242236,-0.0166368,0.157294594594595,0,1,0,0,0,0,0,"Chaperone","HSP78",663,322,625,370,936.276553544495,623.250922360248,163.5312576,37.7958108108108,237.31150678733,248.734322981366,233.564056,239.249467567568
"3",0,0.00186007462686567,-0.026126732231405,0.133284603421462,0,1,0,0,0,0,0,"Chaperone","MCX1",409,536,484,643,957.644232273839,598.713768656716,153.884847107438,38.7092612752722,42.4458948655257,44.8653432835821,43.9000475206612,44.8007449455677
"4",0.000666666666666667,0.00259971305595409,0.0593810316139767,-0.0017017540311174,0,0,0,1,0,0,0,"DNA-related","RVB1",873,697,601,707,956.934993127148,616.471493543759,165.512256239601,38.0308175388967,283.824633447881,283.933030129125,273.354143094842,272.405618104668
"5",-4.56942003514938e-05,0.00160657596371882,0.0690958005249344,-0.00383967935871744,0,0,0,1,0,0,0,"DNA-related","RVB2",569,882,762,499,953.570173989455,593.209887755102,156.498717847769,38.6332665330661,219.706355008787,228.856937641723,222.97988976378,218.477406813627
"6",0,-0.00021630615640599,-0.00128860294117647,-0.00325718303030303,0,0,1,0,0,0,0,"Chaperone","CNE1",459,601,544,660,954.54317211329,591.890376039933,173.104628676471,38.7848651515151,14.6120980392157,14.6039617304493,15.1498492647059,15.3226651515152
"7",0,0.00122840690978887,0.000247058823529411,0.00414027149321267,0,0,0,0,0,1,0,"Chaperone","TCP1",492,521,510,442,946.446703252033,527.307547024952,159.30312745098,39.7563212669683,292.828831300813,290.955422264875,315.272611764706,302.84436199095
"8",0,0.00284146341463415,-0.00522898173515982,0.000494577006507592,1,0,0,0,0,0,0,"Chaperone","CCT2",663,410,438,461,959.863933634992,600.428117073171,172.965219178082,41.0933253796095,8.81871191553545,13.4253951219512,12.7664794520548,12.5563796095445
"9",0,0.000917505030181087,-0.00470961538461539,-0.0262122807017544,1,0,0,0,0,0,0,"Chaperone","CCT3",607,994,520,570,1008.82320098847,638.718477867203,186.300438461538,38.5019298245614,67.3407512355848,62.2017877263581,65.1479,62.803401754386
"10",0,0.00644594594594595,0.004890625,0.00837037037037037,1,0,0,0,0,0,0,"Chaperone","CCT4",142,148,128,162,691.843190140845,418.632837837838,112.3630390625,40.4829074074074,168.404873239437,177.008574324324,181.524453125,181.290654320988
