"","half","misfolded","fiber","wt","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Peroxisome","golgi","lipid droplet","Category","SGA-hit","names","nhalf","nmisfolded","nfiber","nwt","yhalf","ymisfolded","yfiber","ywt","rhalf","rmisfolded","rfiber","rwt"
"55",0.0812706390578158,-0.0728762778192681,-0.160881399823633,-0.195874029473684,0,0,0,0,1,0,0,0,0,0,"Stress-related",0,"WSC3",1401,1339,567,1159,32.4611527480371,75.2099230769231,310.743641975309,519.433501294219,26.8541113490364,24.2194929051531,35.972114638448,24.8594339948231
"56",0.0655410480755177,-0.12417392866293,-0.22494330625,-0.280937370956641,1,1,1,0,0,0,0,0,0,0,"Apoptosis ",1,"YSP2",1642,1249,928,1453,30.119577953715,81.5026661329063,314.765094827586,514.19361871989,20.7117228989038,21.369707766213,21.265692887931,26.2982718513421
"57",0.00655554911838791,0.510826201132075,0.531933006535948,0.43767896977887,0,1,0,1,0,0,0,0,0,0,"Stress-related",0,"HSF1",794,530,612,814,33.0224559193955,91.7852018867924,338.061947712418,533.633802211302,55.300580604534,55.1689056603774,55.6449068627451,56.466257985258
"58",-0.0383791545009785,0.390220214018243,0.602306930693069,0.665536526570458,0,0,0,0,0,0,0,1,0,0,"Proteasome",1,"UBI4",1022,2083,707,1767,30.1225636007828,83.350212193951,326.271975954738,510.785917940011,135.03076223092,151.106819011042,148.219738330976,144.328812110922
"59",-0.033229928973384,0.351304709141274,0.549445402298851,0.722556107249255,1,0,0,0,1,0,0,0,0,0,"Autophagy",0,"ATG8",2104,1083,1044,1007,32.7074657794677,91.2454108956602,322.621066091954,557.948761668322,143.017798003802,128.470746999077,140.246059386973,140.513417080437
"60",0.0622677293020457,0.190344093333333,0.21660338981922,0.129832682093023,0,0,0,0,0,0,0,0,0,0,"Structural",0,"SPC42",831,1200,1051,860,33.0817569193743,92.6304758333333,326.888016175071,613.56668255814,47.1506883273165,41.2524025,39.5692036156042,39.4314209302326
"61",0.0572395419235096,0.0239932432432432,-0.0354343012964564,-0.141963534361851,0,0,1,0,0,0,0,0,0,0,"Autophagy",0,"ATG39",889,444,1157,713,30.2722384701912,89.4826914414414,308.234047536733,531.793723702665,20.8931169853768,31.0469707207207,21.3714321521175,23.0578190743338
"62",0.0934192387820513,-0.0623280741092637,-0.1396239292891,-0.190080601847575,0,0,0,0,1,0,0,0,0,0,"Protease",0,"PFF1",312,842,1055,866,33.3751506410256,80.9541389548694,331.710821800948,503.852577367206,27.8586602564103,18.8132315914489,19.3671222748815,17.2018221709007
"63",0.0722073737288136,-0.0587685332855093,-0.146304493701997,-0.211863853448276,0,0,0,0,1,0,0,0,0,0,"-",1,"AVT2",590,697,651,406,31.5034355932203,81.0546169296987,302.975453149002,565.721285714286,17.9008542372881,12.4223988522238,22.9757450076805,20.509960591133
"64",0.0735535773826458,0.00198203592814371,-0.0582032155863074,-0.0958733210164835,1,0,0,1,0,0,0,0,0,0,"Stress-related",0,"MSN4",1406,1002,1373,728,30.2408236130868,83.2793113772455,291.185181354698,473.915303571429,20.4893499288762,24.6742734530938,19.4280932265113,18.7172293956044
"65",0.0806055363321799,-0.0527432930025445,-0.136591945333333,-0.195363546317044,1,0,0,0,0,0,0,0,0,0,"Autophagy",0,"ATG12",289,786,825,839,33.2476228373702,81.9172111959288,313.216038787879,524.685423122765,16.7283183391003,17.3779058524173,22.81052,19.7292502979738
"66",0.0655460222440945,-0.0479022082018927,-0.127505966587112,-0.157896261804223,1,0,0,0,1,0,0,0,0,0,"Autophagy",0,"VAC8",508,317,838,521,34.5549960629921,90.5921735015773,312.242266109785,510.109570057582,222.217104330709,195.313514195584,195.886434367542,188.273287907869
"67",0.0780478940625,-0.0204970297029703,-0.0757434645003309,-0.0861744791666667,0,0,0,0,1,0,0,0,0,0,"-",1,"NPR2",1088,505,1511,384,31.102625,93.1463821782178,302.120839179351,519.060640625,22.1668400735294,25.0722316831683,26.6123454665784,28.8095703125
"68",0.0765528781005587,-0.0645977011494253,-0.165465240516274,-0.237312569220779,0,1,1,1,0,0,0,0,0,0,"Protease",0,"STE24",895,522,891,770,30.2065061452514,86.1787816091954,324.952025813693,529.915301298701,95.9797955307262,91.6340287356322,111.075053872054,99.0171883116883
"69",0.0755153426262626,-0.0519037982142857,-0.136631309969789,-0.177751332246879,0,0,1,0,0,0,0,0,0,0,"-",1,"VMA21",990,952,993,1442,32.4941202020202,88.7925346638656,328.6825387714,552.177338418863,24.3216181818182,33.1755619747899,28.318055387714,24.285346740638
"70",0.0351510496626181,-0.0990118910242872,-0.157752845491803,-0.236325051759834,0,0,0,0,1,0,0,0,0,0,"Protease",0,"ECM14",741,947,488,483,32.8497476383266,83.8162090813094,337.341284836066,542.707035196687,49.7756788124157,41.781530095037,55.033612704918,49.820248447205
"71",0.0383870250623441,-0.0847126871865025,-0.138261049509804,-0.184876887340302,0,0,0,0,1,0,0,0,0,0,"Protease",0,"APE1",802,2193,1224,861,31.7638603491272,87.9499740082079,349.271571078431,587.052509872242,46.5258354114713,46.2264993160055,49.9049468954248,45.8801114982578
"72",0.0942665103548154,-0.0521415362244898,-0.15072026090535,-0.197346662413395,0,1,0,0,0,0,0,0,0,0,"Autophagy",0,"ATG32",1381,588,972,1732,31.0176068066618,87.3066020408163,334.261764403292,535.424977482679,19.6493120926865,20.327693877551,18.0404979423868,17.0891120092379
"73",0.0757472663855422,-0.0558880356321839,-0.121854301338798,-0.175615996881288,1,0,0,0,0,0,0,0,0,0,"Autophagy",0,"ATG10",830,435,1098,994,28.6277578313253,88.2040689655172,298.411969945355,535.394250503018,16.8549831325301,22.2318482758621,15.6661138433515,14.8919577464789
"74",0.0855322520069808,-0.0757288386727689,-0.155241740286624,-0.174706511175899,0,0,0,1,0,0,0,0,0,0,"DNA-related",1,"MMS22",573,437,628,1029,28.9422094240838,87.4212082379863,316.66271656051,506.203552964043,19.4889842931937,20.8033089244851,18.4507595541401,17.9804091350826
"75",0.0835578569411765,-0.295938021454112,-0.122507632829374,0.0407576198611111,1,0,0,0,0,0,0,1,0,0,"AA-related",1,"AAT2",425,839,463,720,31.5331811764706,82.0394874851013,328.709159827214,532.928443055556,534.772068235294,527.644230035757,538.197203023758,529.963631944445
