"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.997,0.96145,0.928266666666667,0.974791666666667,1,0,0,1,0,0,0,"Chaperone","HSP104",1,60,105,24,665.864,644.45875,457.556914285714,273.093166666667,190.912,888.316433333333,884.07879047619,713.503416666667
"2",NA,0.704279569892473,0.736046153846154,0.695357142857143,0,1,0,0,0,0,0,"Chaperone","HSP78",NA,93,65,14,NA,638.51364516129,528.933707692308,507.677642857143,NA,310.466634408602,307.487184615385,352.982142857143
"3",NA,0.752897196261682,0.749722222222222,0.834,0,1,0,0,0,0,0,"Chaperone","MCX1",NA,107,90,21,NA,645.746682242991,485.584611111111,439.480904761905,NA,52.1809158878505,54.1674,54.5759047619048
"4",NA,0.830447058823529,0.841320754716981,0.849771428571429,0,0,0,1,0,0,0,"DNA-related","RVB1",NA,85,106,35,NA,679.123917647059,491.461235849057,266.093828571429,NA,338.915941176471,339.341660377358,248.963571428571
"5",NA,0.8584,0.839168067226891,0.883740740740741,0,0,0,1,0,0,0,"DNA-related","RVB2",NA,85,119,27,NA,600.265164705882,447.252260504202,298.895518518519,NA,249.287776470588,240.813033613445,188.228074074074
"6",NA,0.876033333333333,0.873375838926175,0.918684210526316,0,0,1,0,0,0,0,"Chaperone","CNE1",NA,60,149,19,NA,775.627933333333,458.885825503356,343.428210526316,NA,23.11385,34.2832013422819,27.4639473684211
"7",NA,0.902788888888889,0.932897959183673,0.962352941176471,0,0,0,0,0,1,0,"Chaperone","TCP1",NA,90,98,17,NA,658.808077777778,486.50656122449,514.235176470588,NA,397.479444444444,457.166081632653,445.799
"8",0.96,0.869682926829268,0.870770186335404,0.933,1,0,0,0,0,0,0,"Chaperone","CCT2",1,123,161,30,2899.85,637.004723577236,448.824453416149,438.3771,17.977,23.1457073170732,30.406248447205,43.8548333333333
"9",NA,0.9511875,0.954989583333333,0.976521739130435,1,0,0,0,0,0,0,"Chaperone","CCT3",NA,192,96,23,NA,605.921838541667,477.713,435.510130434783,NA,68.165859375,90.37903125,123.37747826087
"10",NA,0.941705882352941,0.933,0.971555555555556,1,0,0,0,0,0,0,"Chaperone","CCT4",NA,51,30,9,NA,383.523,319.897233333333,365.173444444444,NA,230.392117647059,266.217833333333,310.154111111111
"11",0.995,0.924732673267327,0.903810810810811,0.96025,1,0,0,0,0,0,0,"Chaperone","CCT5",1,101,74,20,2472.594,683.453257425743,568.758756756757,566.3771,431.22,302.111485148515,361.992837837838,386.8547
