"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.736416666666667,0.1550595168,0.162643724696356,0.145380952380952,1,0,0,1,0,0,0,"Chaperone","HSP104",12,375,247,63,174.122583333333,595.368938666667,115.848736842105,32.3752063492064,153.836333333333,651.737205333333,436.895174089069,229.852412698413
"2",0.0917878787878788,0.0246572769953052,0.00957863676470588,0.179643401960784,0,1,0,0,0,0,0,"Chaperone","HSP78",33,213,136,51,89.032,615.819849765258,123.222058823529,39.7996666666667,14.765303030303,190.343577464789,146.885147058824,92.038431372549
"3",0.179846153846154,0.0100284008438819,-0.0045741935483871,0.224183333333333,0,1,0,0,0,0,0,"Chaperone","MCX1",13,237,155,60,181.867153846154,608.2125907173,152.160696774194,45.0685666666667,11.901,40.8407299578059,36.414064516129,31.6694666666667
"4",0.485357142857143,0.0527558528428094,0.144725190839695,0.133415584415584,0,0,0,1,0,0,0,"DNA-related","RVB1",14,299,131,77,186.7745,622.61610367893,165.444007633588,57.8752077922078,48.5369285714286,260.833585284281,240.723908396947,194.764714285714
"5",0.433875,0.115671528675799,0.155919016666667,0.204032786885246,0,0,0,1,0,0,0,"DNA-related","RVB2",32,219,174,61,106.184,652.777232876712,156.54925862069,52.2535245901639,26.57971875,192.056566210046,184.418051724138,145.816901639344
"6",0.111,0.0954977391941392,0.0931329205128205,0.107130434782609,0,0,1,0,0,0,0,"Chaperone","CNE1",9,273,234,69,367.026888888889,642.354062271062,164.136418803419,55.0906086956522,6.40033333333333,17.7641978021978,21.106264957265,26.135884057971
"7",0.5880625,0.143044117647059,0.10363963963964,0.16302380952381,0,0,0,0,0,1,0,"Chaperone","TCP1",16,272,111,42,208.1395625,634.651757352941,148.975459459459,53.2609523809524,52.5693125,279.555698529412,245.008405405405,227.256428571429
"8",0.150764705882353,0.105413043478261,0.0156327683615819,0.099030303030303,1,0,0,0,0,0,0,"Chaperone","CCT2",17,184,177,33,293.521941176471,668.508456521739,169.368333333333,52.8163333333333,4.878,14.4507336956522,19.8192824858757,25.0232424242424
"9",0.784444444444444,0.054841642228739,0.0674383561643836,0.090625,1,0,0,0,0,0,0,"Chaperone","CCT3",9,341,146,40,55.0517777777778,719.02262170088,183.023198630137,68.973,7.84344444444445,61.2315747800587,70.3385068493151,73.690075
"10",0.217,0.174448,0.0909375,0.167777777777778,1,0,0,0,0,0,0,"Chaperone","CCT4",1,125,48,27,381.23,478.832776,125.9265625,50.0998518518519,146.709,156.777272,179.766270833333,136.396037037037
"11",0.766909090909091,0.155834782608696,0.0675045871559633,0.115705882352941,1,0,0,0,0,0,0,"Chaperone","CCT5",11,230,109,34,152.541181818182,687.907513043478,193.017926605505,49.1192647058824,33.9981818181818,241.742791304348,250.062091743119,181.400588235294
"12",0.130357142857143,0.0993425421182266,-0.0112656543209877,0.123637680487805,1,0,0,0,0,0,0,"Chaperone","CCT6",14,406,81,41,115.387357142857,655.50389408867,189.979518518519,44.5243170731707,7.5,13.8404852216749,22.457037037037,20.2448292682927
"13",0.248416666666667,-0.0349200640186916,0.00984313725490196,0.3613333244,0,1,0,0,0,0,0,"Chaperone","HSP10",12,214,153,225,155.662416666667,634.755130841122,122.81962745098,53.9470622222222,64.2048333333333,939.03788317757,649.09891503268,878.257746666667
"14",0.247086956521739,0.0830947158333333,0.119261517006803,0.0720919540229885,1,1,0,1,0,0,0,"Chaperone","APJ1",23,240,147,87,231.13652173913,640.5399375,132.252598639456,37.1194137931034,13.2413913043478,18.1724458333333,22.1632517006803,16.1473908045977
"15",0.438,0.12842463884058,0.115539325842697,0.0761777777777778,1,0,0,1,0,0,0,"Chaperone","CAJ1",22,345,178,45,96.0947727272727,622.34348115942,123.172853932584,47.3080444444444,11.5439545454545,133.759962318841,91.3754101123595,90.1123777777778
"16",0.260173913043478,0.0950422191205212,0.123487901910828,0.11045652173913,0,0,0,1,0,0,0,"RNA-related","CWC23",23,307,157,46,163.767260869565,638.15925732899,167.682267515924,48.8816956521739,4.31443478260869,24.2788013029316,21.3872547770701,18.4434347826087
"17",0.352862068965517,0.151777324183007,0.188005235602094,0.21178431372549,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",29,306,191,51,86.5795862068966,607.505104575163,164.58064921466,57.1597450980392,17.0805862068966,153.835382352941,138.233916230367,122.403039215686
"18",0.26153488372093,0.0754503028871391,0.131405172413793,0.105125,0,0,1,0,0,0,0,"Folding-related","ERJ5",43,381,116,32,175.758697674419,633.826763779528,153.508517241379,52.0160625,7.17102325581395,34.2597375328084,29.4106034482759,33.72096875
"19",0.410933333333333,0.105208478008299,0.26102783255814,0.220502052,0,0,1,0,0,0,0,"Chaperone","HLJ1",15,241,129,40,244.7098,651.314020746888,185.522558139535,47.520425,19.3966,34.2289958506224,47.5549534883721,45.892375
"20",0.26575,0.0929260697352941,-0.0153434343434343,0.229529411764706,0,1,0,0,0,0,0,"Chaperone","JAC1",16,340,99,17,168.005625,670.787123529412,169.347787878788,46.8826470588235,8.75,19.8156794117647,24.6966565656566,24.767
"21",0.506933333333333,0.0955230579310345,0.135702702702703,0.251470588235294,0,0,1,0,0,0,0,"Chaperone","JEM1",15,435,148,34,81.0555333333333,665.514754022989,161.858864864865,54.0692941176471,7.31266666666667,45.7976022988506,49.2907162162162,40.2084705882353
