,wt,fiber,half,3n75 fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 fiber,ywt,yfiber,yhalf,y3n75 fiber,rwt,rfiber,rhalf,r3n75 fiber
1,1762.64423076923,1816.06956521739,1112.80472440945,529.769230769231,1,0,0,1,0,0,0,Chaperone,HSP104,104,115,635,13,97.5629326923077,79.2278608695652,45.1884141732283,539.373230769231,692.513182692308,650.652086956522,588.886667716535,239.270076923077
2,2931.22580645161,2679.88059701493,2327.16477272727,986.857142857143,0,1,0,0,0,0,0,Chaperone,HSP78,124,134,704,7,91.6705080645161,69.9986641791045,45.6893451704545,599.955428571429,270.044572580645,229.074052238806,211.717430397727,127.993857142857
3,463.652173913043,407.145631067961,370.747603833866,133.452380952381,0,1,0,0,0,0,0,Chaperone,MCX1,69,206,626,42,83.0697391304348,68.8106844660194,41.813338658147,618.349214285714,42.5384057971014,46.0487378640777,36.9372060702875,23.0530476190476
4,1750.44578313253,1747.91919191919,1471.92804428044,601.181818181818,0,0,0,1,0,0,0,DNA-related,RVB1,83,99,542,33,95.4719759036145,79.7572323232323,42.5061420664207,484.534424242424,276.798855421687,279.02695959596,235.57282103321,100.738939393939
5,1051.25,1089.66315789474,954.267272727273,283.740740740741,0,0,0,1,0,0,0,DNA-related,RVB2,100,95,550,27,97.6785,74.1163578947368,41.4588781818182,434.395851851852,199.34139,205.639726315789,185.013274545455,63.0238888888889
6,56.4927536231884,55.8888888888889,38.3369565217391,51.2727272727273,0,0,1,0,0,0,0,Chaperone,CNE1,69,135,460,11,90.9247536231884,81.4745851851852,42.4966869565217,650.885727272727,20.5809420289855,17.2044962962963,9.47949565217391,19.201
7,563.6375,501.398148148148,445.244239631336,275.428571428571,0,0,0,0,0,1,0,Chaperone,TCP1,80,108,651,7,97.650075,71.7868240740741,43.8708341013825,654.397142857143,277.024875,269.867259259259,236.781992319508,115.401
8,55.3305785123967,43.1076923076923,36.4199655765921,417,1,0,0,0,0,0,0,Chaperone,CCT2,121,65,581,1,87.4221652892562,64.8084307692308,42.0931032702238,154.493,18.0899504132231,9.64095384615385,8.57471600688468,123.79
9,144.29702970297,129.258064516129,112.85,138,1,0,0,0,0,0,0,Chaperone,CCT3,101,217,540,2,77.7650198019802,59.5302764976959,40.5280925925926,273.406,68.0055643564356,60.04533640553,52.0391111111111,61.757
10,240.730769230769,225.67816091954,220.15625,184,1,0,0,0,0,0,0,Chaperone,CCT4,78,87,192,2,71.4242307692308,53.3399310344828,41.651390625,398.155,137.068384615385,128.41,132.00175,59.372
11,381.117021276596,356.19587628866,317.412825651303,382.8,1,0,0,0,0,0,0,Chaperone,CCT5,94,97,499,5,79.4981382978723,58.6516907216495,36.5451142284569,69.1668,221.025957446809,201.657577319588,193.619410821643,112.7868
12,55.9558823529412,41.7929292929293,35.7049180327869,81.5,1,0,0,0,0,0,0,Chaperone,CCT6,68,198,366,2,92.2735,61.7775909090909,42.4553387978142,610.173,19.4081911764706,9.72709090909091,7.03694535519126,34.5035
13,12064.0969267139,12207.7455919395,10266.8416815742,5854.66666666667,0,1,0,0,0,0,0,Chaperone,HSP10,423,397,1118,27,86.1015153664303,67.2889496221662,49.3660617173524,616.252666666667,1184.17143498818,1157.82498992443,1056.73513237925,589.092111111111
14,77.9107142857143,86.4184397163121,57.4226475279107,72.1538461538462,1,1,0,1,0,0,0,Chaperone,APJ1,56,141,627,13,79.4028214285714,66.5046453900709,41.6442631578947,622.104769230769,19.3395535714286,15.6578085106383,11.5614290271132,24.3433076923077
15,201.803571428571,205.333333333333,181.798672566372,150,1,0,0,1,0,0,0,Chaperone,CAJ1,56,84,452,15,85.4517321428571,77.8677380952381,42.6156128318584,684.783866666667,138.001839285714,136.760023809524,125.814960176991,84.9630666666667
16,108.096774193548,95.3166666666667,74.8167115902965,52.6891891891892,0,0,0,1,0,0,0,RNA-related,CWC23,93,60,742,74,98.6907849462366,74.7077833333333,41.1597210242588,465.076135135135,33.4493333333333,24.6589833333333,16.3027911051213,11.700472972973
17,318.154929577465,295.014285714286,245.796583850932,197.852941176471,1,0,1,0,0,0,1,Peroxisom-related,DJP1,71,70,644,34,88.0458450704225,62.0956142857143,38.7944254658385,408.128529411765,168.62223943662,152.822657142857,133.451034161491,77.4826470588235
18,101,100.747126436782,89.8967136150235,48.5333333333333,0,0,1,0,0,0,0,Folding-related,ERJ5,140,87,639,15,95.8573071428571,71.9563333333333,43.1515649452269,710.387266666667,32.6581357142857,26.6555977011494,25.4688341158059,13.3791333333333
19,103.181818181818,102.432,76.5878787878788,62,0,0,1,0,0,0,0,Chaperone,HLJ1,165,125,660,1,100.7466,78.871224,44.4475515151515,19.412,40.6464484848485,42.556336,28.6122757575758,7.373
20,183.65,157.024,142.92364990689,49,0,1,0,0,0,0,0,Chaperone,JAC1,80,125,537,2,114.3354625,75.021264,45.0220130353818,1342.1565,35.81865,23.59336,18.2260372439479,15.704
21,116.215384615385,124.44696969697,107.898186889819,184,0,0,1,0,0,0,0,Chaperone,JEM1,130,132,717,1,86.6225615384615,70.7890681818182,42.0979748953975,578.505,39.8421,46.4327348484848,36.4133877266388,79.262
22,63.6648044692737,68.9691629955947,55.6307106598985,63.5,0,1,0,0,0,0,0,Chaperone,JID1,179,227,788,2,95.6929944134078,68.6503215859031,43.5845596446701,288.0865,13.8630391061453,16.3014713656388,10.8631230964467,10.1245
