,wt,fiber,half,3n75 fiber,cytosol,mitochondria,ER,Nucleus,Vacuole,Plasma-membrane,budneck,Category,names,nwt,nfiber,nhalf,n3n75 fiber,ywt,yfiber,yhalf,y3n75 fiber,rwt,rfiber,rhalf,r3n75 fiber
1,-0.084250284870849,-0.11809903791866,-0.160511196161826,0.336877170731707,1,0,0,1,0,0,0,Chaperone,HSP104,1084,836,964,779,90.6309409594096,71.2684437799043,47.5148526970954,1913.69211168164,600.577841328413,627.046857655502,601.099225103734,545.282747111682
2,0.403230161001318,0.411403465346535,0.511455367231638,-0.164818065210843,0,1,0,0,0,0,0,Chaperone,HSP78,759,808,885,664,97.9798629776021,69.4615705445545,46.9011694915254,1935.18377710843,189.23207773386,194.746764851485,196.054378531073,181.304230421687
3,0.402778778559464,0.405230050933786,0.507685096153846,-0.143112745755968,0,1,0,0,0,0,0,Chaperone,MCX1,597,1178,832,754,94.7343182579564,68.8569915110357,44.5090060096154,1893.88974005305,34.8721809045226,37.5742580645161,37.2243509615385,39.5113819628647
4,-0.127285903229279,-0.125318281938326,-0.179239136444444,0.424115170318725,0,0,0,1,0,0,0,DNA-related,RVB1,929,908,765,1004,99.3489892357373,71.3882202643172,44.5203790849673,1987.05451095618,255.515534983854,261.320272026432,240.349925490196,249.999419322709
5,-0.161200899328215,-0.150601265837104,-0.185014924150943,0.435343691148776,0,0,0,1,0,0,0,DNA-related,RVB2,1042,884,795,1062,98.4861103646833,70.1122511312217,45.1157358490566,2027.6665094162,190.840851247601,193.974078054299,190.257333333333,192.112422787194
6,-0.026490470424242,0.002163559766454,-0.04801969321267,-0.162955536363636,0,0,1,0,0,0,0,Chaperone,CNE1,825,942,663,1188,99.2709575757576,71.078406581741,45.3470693815988,2047.87198484848,10.4658242424242,11.4650488322718,10.4530377073906,13.6122676767677
7,-0.210769959804217,-0.188690140811404,-0.19638032495585,-0.08003324986376,0,0,0,0,0,1,0,Chaperone,TCP1,664,912,906,734,99.5981792168675,71.2476765350877,46.870206401766,1978.76001226158,238.026149096386,241.897804824561,243.763897350993,242.940625340599
8,-0.053700345933014,-0.004656928595041,-0.033902976903226,-0.080343482881988,1,0,0,0,0,0,0,Chaperone,CCT2,836,605,775,805,97.0602476076555,64.6413834710744,44.4383496774194,1948.60108944099,7.16929545454545,9.66395041322314,10.2194296774194,10.8900919254658
9,-0.12065167415507,-0.089894353674121,-0.117089088242075,0.129506578947368,1,0,0,0,0,0,0,Chaperone,CCT3,1006,1565,694,760,86.9877017892644,64.1526741214058,42.8794265129683,1793.46890131579,56.0334274353877,54.5503341853035,55.1588515850144,53.8298973684211
10,-0.216949745634921,-0.161843450479233,-0.1911328125,-0.070451472368421,1,0,0,0,0,0,0,Chaperone,CCT4,252,313,256,304,76.0996984126984,57.7627380191693,42.08255859375,1387.24902960526,135.738861111111,135.302428115016,132.94741015625,147.899338815789
11,-0.147092848040455,-0.179169057833089,-0.147505418826367,-0.044625504720088,1,0,0,0,0,0,0,Chaperone,CCT5,791,683,622,911,92.2302970922882,61.9201698389458,37.9185064308682,1824.54554226125,207.877968394437,196.411563689605,199.468331189711,205.200498353458
12,-0.03584446474259,-0.036415110356537,-0.049946808510638,-0.059313418918919,1,0,0,0,0,0,0,Chaperone,CCT6,641,1178,470,481,95.9902589703588,65.8579108658744,44.7900425531915,1963.64487941788,9.14277379095164,7.2067376910017,8.38188085106383,9.38327442827443
13,0.512711972367313,0.497020498760331,0.495097482153846,-0.114989958684864,0,1,0,0,0,0,0,Chaperone,HSP10,1187,968,1300,806,97.7434035383319,73.7346074380165,50.1902592307692,1989.2882133995,989.912822240944,1014.26683367769,1011.92471076923,986.246677419355
14,-0.058253798481973,-0.098054632655137,-0.117080086580087,0.291902282312925,1,1,0,1,0,0,0,Chaperone,APJ1,527,983,924,1029,93.0137210626186,67.4172594099695,45.4986439393939,2010.02069387755,12.7700132827324,12.1313316378433,14.8092012987013,15.6897482993197
15,-0.226888427655678,-0.214175642011834,-0.257816923667712,0.333563802083333,1,0,0,1,0,0,0,Chaperone,CAJ1,546,676,638,768,99.1917600732601,70.4492307692308,44.1359984326019,2008.67581640625,130.332902930403,131.739849112426,127.936355799373,132.987596354167
16,-0.087735585268415,-0.132853013062284,-0.145272092669683,0.306097749648383,0,0,0,1,0,0,0,RNA-related,CWC23,801,578,1105,1422,94.5537315855181,69.5749844290658,44.5468877828054,1985.46346272855,20.039127340824,17.6465709342561,17.7964488687783,20.4998987341772
17,-0.060244317414722,-0.051208868318318,-0.07841483952381,-0.18027012987013,1,0,1,0,0,0,1,Peroxisom-related,DJP1,557,666,840,770,92.1929622980251,67.0735630630631,42.0696380952381,1910.29997532468,140.441601436266,136.992087087087,138.34275,138.347158441558
18,-0.036037030394191,-0.023056375765896,-0.080580659589041,-0.223150164681296,0,0,1,0,0,0,0,Folding-related,ERJ5,964,692,876,957,98.0254450207469,69.7911661849711,45.288446347032,2025.8358045977,27.1291566390042,24.1015072254335,25.9311118721461,28.8328108672936
