"","wt","fiber","misfolded","half","cytosol","mitochondria","ER","Nucleus","Vacuole","Plasma-membrane","budneck","Category","names","nwt","nfiber","nmisfolded","nhalf","ywt","yfiber","ymisfolded","yhalf","rwt","rfiber","rmisfolded","rhalf"
"1",0.8275,0.6377,0.412620071684588,-0.0280331753642384,1,0,0,1,0,0,0,"Chaperone","HSP104",2,10,279,302,5.036,724.8795,176.656379928315,36.7568278145695,9.9335,981.9623,650.029670250896,664.889678807947
"2",NA,-0.0256153846153846,-0.0798675337595908,0.723124277456647,0,1,0,0,0,0,0,"Chaperone","HSP78",NA,13,391,346,NA,627.384692307692,178.477148337596,34.7369768786127,NA,344.228076923077,222.222043478261,251.413647398844
"3",NA,-0.137032258064516,-0.108394136807818,0.726140229885057,0,1,0,0,0,0,0,"Chaperone","MCX1",NA,31,307,435,NA,753.772322580645,166.884508143322,35.0884206896552,NA,66.7057096774193,40.9821791530945,43.6360459770115
"4",0.536666666666667,0.64015625,0.700932975871314,0.000451443569553807,0,0,0,1,0,0,0,"DNA-related","RVB1",3,32,373,381,546.279,737.77425,183.232,34.0330787401575,194.244333333333,361.1455625,293.189431635389,238.132700787402
"5",0.629,0.652571428571429,0.663730526315789,-0.0374494382022472,0,0,0,1,0,0,0,"DNA-related","RVB2",2,35,475,267,376.9205,627.422942857143,169.258383157895,33.8635393258427,135.643,263.9494,230.858728421053,197.611696629213
"6",NA,-0.007,-0.0183429604046243,0.066351397825,0,0,1,0,0,0,0,"Chaperone","CNE1",NA,22,346,400,NA,735.869454545455,188.65263583815,34.4900775,NA,21.7593636363636,13.3441156069364,12.7923425
"7",NA,0.384185185185185,-0.136025641025641,-0.0913795918367347,0,0,0,0,0,1,0,"Chaperone","TCP1",NA,27,351,245,NA,477.972185185185,172.325102564103,35.392906122449,NA,344.260259259259,309.617541310541,280.269967346939
"8",NA,0.180285714285714,-0.0761674817708333,0.0828348906071429,1,0,0,0,0,0,0,"Chaperone","CCT2",NA,21,384,280,NA,687.413047619048,185.302786458333,35.4471964285714,NA,40.8468095238095,12.2884010416667,8.32905
"9",NA,0.255766666666667,-0.0706588760638298,-0.0165434716923077,1,0,0,0,0,0,0,"Chaperone","CCT3",NA,30,376,325,NA,731.840333333333,198.453550531915,34.7177630769231,NA,77.2218333333333,61.0198058510638,56.4862092307692
"10",NA,0.2233,-0.263939024390244,-0.0601505376344086,1,0,0,0,0,0,0,"Chaperone","CCT4",NA,10,82,93,NA,379.8607,120.208658536585,37.1584408602151,NA,208.2177,171.896914634146,174.634129032258
"11",0.8705,-0.00566666666666667,-0.245625668449198,-0.0672157977066667,1,0,0,0,0,0,0,"Chaperone","CCT5",2,33,187,375,352.514,752.149333333333,218.988700534759,35.3090613333333,211.5625,312.606181818182,253.99343315508,249.489794666667
"12",NA,0.0343333333333333,-0.121687403846154,0.0846629912568306,1,0,0,0,0,0,0,"Chaperone","CCT6",NA,18,260,183,NA,777.669277777778,179.695419230769,36.5145409836066,NA,36.0093333333333,8.9686,9.26416393442623
"13",NA,0.0301111111111111,0.0269918699186992,0.752041871921182,0,1,0,0,0,0,0,"Chaperone","HSP10",NA,9,123,406,NA,737.107777777778,170.245016260163,38.3400862068966,NA,1503.76388888889,1234.58160162602,1215.80413546798
"14",0.267,0.794478260869565,0.630482412060302,-0.0103767735714286,1,1,0,1,0,0,0,"Chaperone","APJ1",1,23,199,280,152.226,624.598347826087,165.769949748744,32.9406214285714,3.815,58.1008260869565,17.9207135678392,14.5346071428571
"15",NA,0.191941176470588,0.385750056647399,-0.139780952380952,1,0,0,1,0,0,0,"Chaperone","CAJ1",NA,17,173,210,NA,733.685294117647,167.808075144509,33.218319047619,NA,183.171764705882,135.557184971098,135.98110952381
"16",NA,0.655411764705882,0.622678832116788,-0.0415149,0,0,0,1,0,0,0,"RNA-related","CWC23",NA,17,274,434,NA,660.354705882353,158.386072992701,32.478698156682,NA,65.8142941176471,21.0607481751825,18.4857442396313
"17",0.411,0.205583333333333,0.0972018348623853,0.140477707006369,1,0,1,0,0,0,1,"Peroxisom-related","DJP1",1,36,327,314,492.441,729.269722222222,164.330217125382,34.5351082802548,201.942,221.197888888889,161.506354740061,153.560748407643
"18",0.569666666666667,0.166235294117647,0.0241566756676558,0.0825061559322034,0,0,1,0,0,0,0,"Folding-related","ERJ5",3,17,337,236,37.4276666666667,721.667647058823,171.63403264095,34.4195889830509,42.3346666666667,61.433,29.5784183976261,30.0748983050847
"19",NA,0.345,0.231962080833333,0.141471130922693,0,0,1,0,0,0,0,"Chaperone","HLJ1",NA,29,360,401,NA,670.569655172414,152.498522222222,34.0423067331671,NA,82.2963103448276,41.7244583333333,32.8675162094763
"20",0.387,-0.106571428571429,-0.114348123630137,0.726808917197452,0,1,0,0,0,0,0,"Chaperone","JAC1",1,14,292,314,3.77,774.068357142857,158.445410958904,32.9204872611465,3.826,62.4019285714286,23.032448630137,19.7144904458599
"21",0.2165,0.140444444444444,-0.034733504679803,0.13418341778022,0,0,1,0,0,0,0,"Chaperone","JEM1",2,27,406,455,142.782,636.62437037037,156.72707635468,34.1929538461538,32.178,96.9233333333333,49.8394458128079,43.3557054945055
"22",NA,0.0461176470588235,-0.167353403141361,0.558551630434783,0,1,0,0,0,0,0,"Chaperone","JID1",NA,17,382,368,NA,653.032529411765,162.011539267016,33.2407554347826,NA,61.7253529411765,13.2401570680628,11.9778451086957
"23",0.3545,-0.0707,-0.308616838243626,0.0797059811926605,1,1,0,0,0,0,0,"Chaperone","JJJ1",2,10,353,436,1012.6205,677.9815,160.360949008499,33.504254587156,95.764,56.1302,21.2328753541076,17.5404334862385
"24",0.077,0.3809,0.281775100401606,-0.0178716814159292,1,0,0,1,0,0,0,"Chaperone","JJJ2",1,10,249,226,560.777,598.4315,186.403176706827,33.9845663716814,40.927,23.3074,12.1209477911647,8.78862831858407
"25",0.769,0.621166666666667,0.506178571428571,-0.0689570609137056,1,0,0,1,0,0,0,"Chaperone","JJJ3",1,6,168,197,1529.393,778.735833333333,161.522327380952,33.0120507614213,82.249,64.2761666666667,43.9267619047619,41.617076142132
"26",NA,-0.0116153846153846,-0.0726039737021277,0.729347222222222,0,1,0,0,0,0,0,"Chaperone","MDJ1",NA,13,235,216,NA,705.716076923077,170.307165957447,36.111,NA,252.632615384615,191.011621276596,238.088421296296
"27",NA,0.15375,-0.0848982300884956,0.416774919614148,0,1,0,0,0,0,0,"Chaperone","MDJ2",NA,12,226,311,NA,673.235916666667,167.246792035398,31.7370675241158,NA,94.5798333333333,16.2835575221239,10.378347266881
"28",NA,0.033578947368421,-0.111924271770335,0.0182282157676349,0,0,1,0,0,0,0,"Chaperone","SCJ1",NA,19,209,241,NA,732.583210526316,169.57309569378,31.3064024896266,NA,183.426684210526,146.244468899522,135.239062240664
"29",0.437,0.1866875,0.215310344827586,0.176119085915493,0,1,1,0,0,0,0,"Chaperone","SEC63",1,16,29,71,833.004,480.6439375,166.789448275862,30.3911126760563,112.175,158.4195625,98.0786896551724,144.318563380282
"30",NA,0.653322580645161,0.714864935064935,0.0474997410334346,1,0,0,1,0,0,0,"Chaperone","SIS1",NA,31,385,329,NA,694.780419354839,180.031535064935,37.3139331306991,NA,1137.843,745.647594805195,694.68556231003
"31",NA,-0.1585,-0.42475,0.0253222737569061,1,0,0,0,0,0,0,"","SWA2",NA,22,448,362,NA,788.985136363636,151.100305803571,33.2146657458564,NA,82.6817272727273,49.922984375,49.4887569060773
"32",0.878,-0.13252380952381,0.0714254516129032,0.805622950819672,0,1,0,0,0,0,0,"","TIM14",1,21,62,122,27.421,596.372952380952,176.220532258065,46.0583114754098,51.848,272.502619047619,211.468629032258,221.078885245902
"33",NA,-0.00161538461538462,0.0101099656357388,0.667452830188679,0,1,0,1,0,0,0,"Chaperone","XDJ1",NA,13,291,424,NA,626.088769230769,165.369611683849,34.4418183962264,NA,67.2986923076923,31.1385429553265,29.1924056603774
"34",0.614,0.528617647058824,0.606522580645161,-0.0430222851851852,1,0,0,0,0,0,0,"Chaperone","YDJ1",1,34,465,243,45.752,766.577970588235,171.448361290323,38.4561893004115,135.513,2027.26311764706,1519.76263010753,1276.04688888889
"35",0.4665,-0.321230769230769,-0.536966257668712,0.0328452830188679,1,1,0,1,0,0,0,"Chaperone","ZUO1",2,13,326,265,65.318,688.211307692308,172.591303680982,35.0717547169811,175.586,976.115307692308,732.174530674847,704.698543396226
"36",-0.366,0.118756756756757,-0.100966685714286,0.0618425838709677,0,1,0,0,0,0,0,"Chaperone","HSP60",1,37,448,465,1242.396,672.035189189189,197.672332589286,35.1723139784946,11.146,13.9596756756757,6.24463839285714,6.69369677419355
"37",NA,-0.0868125,-0.127430496992481,0.108551041263941,0,0,1,0,0,0,0,"Chaperone","KAR2",NA,16,266,269,NA,746.988875,157.022988721805,34.526531598513,NA,2146.5755,1320.24014661654,1259.89296654275
"38",NA,0.0310909090909091,-0.142094308602151,0.0317452416666667,0,0,1,0,0,0,0,"Chaperone","LHS1",NA,11,186,216,NA,776.894363636364,147.429650537634,32.9779675925926,NA,54.5893636363636,18.8064677419355,20.3594398148148
"39",0.87,0.414,0.285021814818182,0.0308033707865169,1,0,0,1,1,0,0,"Chaperone","SSA1",1,20,330,178,477.821,720.5278,162.97413030303,36.999808988764,2029.413,5453.8318,3536.63813636364,2587.00271910112
"40",NA,0.476842105263158,0.227706989247312,0.1642,1,1,0,0,0,1,0,"Chaperone","SSA2",NA,19,372,55,NA,663.90552631579,192.463201612903,42.9775272727273,NA,12510.4547368421,9539.49419892473,7785.1768
"41",NA,0.240166666666667,0.0416041922829582,0.00773903060377358,1,0,0,0,0,0,0,"Chaperone","SSA3",NA,12,311,265,NA,601.186083333333,157.769209003215,30.6218113207547,NA,94.2489166666667,21.1958263665595,18.479358490566
"42",NA,0.48825,0.378971722365039,-0.029104416008316,1,0,0,1,0,0,0,"Chaperone","SSA4",NA,28,389,481,NA,649.595821428571,155.067362467866,32.3206735966736,NA,247.901464285714,156.297362467866,149.326752598753
"43",NA,-0.300454545454545,-0.506305647840532,0.143950617283951,1,0,0,0,0,1,0,"Chaperone","SSB1",NA,44,301,162,NA,730.229409090909,180.845122923588,45.4098580246914,NA,4374.69652272727,3037.91911627907,3106.8807962963
"44",NA,-0.3722,-0.50001860969697,0.126629032258065,1,0,0,0,0,1,0,"Chaperone","SSB2",NA,20,330,186,NA,776.93705,172.316184848485,40.5917419354839,NA,3398.34395,2269.7266030303,2213.42301612903
"45",0.785,-0.09175,-0.223503649635036,0.0362806233521657,1,0,0,1,1,1,0,"Metabolism","TOR1",2,16,274,531,76.832,663.2750625,136.614284671533,32.3923333333333,68.6495,29.7716875,13.3300620437956,10.2718719397363
"46",NA,-0.0708095238095238,-0.133237012987013,0.738381132075472,0,1,0,0,0,0,0,"Chaperone","SSC2/SSQ1",NA,21,308,265,NA,644.515095238095,176.468451298701,32.7930679245283,NA,103.477333333333,48.0722175324675,50.0847509433962
"47",NA,0.153631578947368,-0.141827775096525,0.315439093484419,0,1,0,0,0,0,0,"Chaperone","SSC3/ECM10",NA,19,518,353,NA,678.992210526316,153.245602316602,32.725209631728,NA,62.3222105263158,13.3938996138996,8.57159490084986
"48",0.7305,0.378809523809524,-0.261749019607843,0.0279816301694915,1,0,0,0,0,0,0,"Chaperone","SSE1",2,21,255,295,606.4895,585.264285714286,207.85402745098,37.1554745762712,1155.1865,1767.00738095238,1577.97399607843,1401.7883559322
"49",0.469,0.109777777777778,-0.117079869146608,0.02025,1,0,0,0,0,0,0,"Chaperone","SSE2",1,18,457,432,26.135,764.201388888889,154.908606126915,32.786587962963,29.563,133.576333333333,104.031343544858,98.4490578703704
"50",0.887,-0.432904761904762,-0.53910460251046,0.041198568401487,1,0,0,0,0,0,0,"Chaperone","SSZ1",1,21,239,269,14.67,715.515857142857,220.545033472803,33.3135353159851,36.387,617.571571428571,592.121150627615,602.971
"51",NA,0.2416875,0.121839792173913,-0.0597929631202046,1,0,0,0,0,0,0,"Chaperone","FES1",NA,16,345,391,NA,664.01475,152.7802,31.181,NA,347.64175,190.787550724638,161.081217391304
"52",0.162,-0.056047619047619,-0.0376906906906907,0.658782926829268,0,1,0,0,0,0,0,"Chaperone","MGE1P",1,21,333,410,420.476,745.692857142857,159.740636636637,33.0464926829268,337.793,386.672714285714,292.116894894895,304.743375609756
"53",NA,0.14535,-0.0620903426791277,0.0146789630102041,0,0,1,0,0,0,0,"Chaperone","SIL1",NA,20,321,392,NA,829.5029,151.803028037383,30.3223979591837,NA,158.6161,87.3318940809969,81.6726785714286
"54",NA,0.264166666666667,0.0723362734117647,0.0678573519379845,0,1,1,0,0,0,0,"Structural","SNL1",NA,18,425,387,NA,643.876,161.599868235294,32.1693281653747,NA,104.941111111111,56.3603529411765,50.9369328165375
"55",0.721,0.4912695,0.473321568627451,0.0449750746031746,1,1,0,0,0,1,0,"Chaperone","HSC82",1,19,255,189,3.341,713.618,186.247317647059,45.4674497354497,5.769,7429.84773684211,4961.63798431373,4019.87137037037
"56",NA,0.465153846153846,0.496080684596577,0.00394890510948905,1,0,0,0,0,0,0,"Chaperone","HSP82",NA,13,409,274,NA,713.369153846154,175.683249388753,38.0765839416058,NA,4587.02753846154,2348.11031051345,2036.10018978102
"57",0.9,-0.289727272727273,-0.46916290726817,0.0738673395833333,1,0,0,0,0,0,0,"Chaperone","AHA1",1,11,399,456,4.527,747.663090909091,163.935365914787,33.0651776315789,10.347,311.650272727273,150.293636591479,147.293381578947
"58",NA,0.0534545454545454,-0.382167244335938,0.0238662718157182,1,0,0,0,0,0,0,"Chaperone","CDC37",NA,11,512,369,NA,682.335272727273,154.655158203125,33.8269593495935,NA,291.485818181818,194.41452734375,182.747986449864
"59",NA,0.108,-0.23251984366548,-0.0663549121559633,1,0,0,0,0,0,0,"Chaperone","CNS1",NA,18,281,436,NA,672.162944444444,165.899733096085,32.960373853211,NA,151.260555555556,93.4190533807829,85.3551490825688
"60",NA,0.2353,-0.376607318930041,0.0202766990291262,1,0,0,0,0,0,0,"Chaperone","CPR6",NA,20,243,206,NA,480.35335,179.456320987654,33.9251747572816,NA,420.50505,467.993687242798,398.932242718447
